scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC
lat33.0_lon-115.5_20260130_T11SPS_t245,31.315668,0.907824,3.899905,2.212124,0.027178,0.868176,0.922664
lat33.0_lon-4.5_20231025_T30SUB_t091,26.614911,0.762225,4.182463,2.330811,0.046693,0.684876,0.892193
lat33.0_lon-4.5_20231025_T30SUB_t095,24.099241,0.667941,2.531439,2.316365,0.062379,0.600022,0.814503
lat33.0_lon-4.5_20231025_T30SUB_t101,28.668382,0.788211,0.968340,1.259979,0.036862,0.719485,0.875853
lat33.0_lon-4.5_20231025_T30SUB_t148,25.061262,0.600836,2.536832,1.595942,0.055839,0.502242,0.757024
lat33.0_lon-4.5_20231025_T30SUB_t176,31.441117,0.873296,1.923312,1.006193,0.026788,0.802409,0.943546
lat33.0_lon-4.5_20231025_T30SUB_t198,31.753341,0.908185,1.945786,1.066016,0.025842,0.870660,0.975766
lat33.0_lon54.0_20240622_T39SYS_t099,36.434816,0.934179,0.582791,0.410085,0.015075,0.851789,0.977405
lat33.0_lon54.0_20240622_T39SYS_t115,38.030914,0.945829,0.701963,0.437908,0.012545,0.847339,0.985847
lat34.5_lon-118.5_20250801_T11SLU_t046,35.642713,0.910604,0.786649,0.589438,0.016514,0.830108,0.928474
lat34.5_lon-118.5_20250801_T11SLU_t066,30.067034,0.839305,2.346597,0.924784,0.031380,0.772278,0.904354
lat34.5_lon-118.5_20250801_T11SLU_t101,27.947318,0.745807,3.099709,2.151467,0.040053,0.649561,0.835034
lat34.5_lon-118.5_20250801_T11SLU_t106,30.622501,0.803475,2.304109,1.443498,0.029436,0.693048,0.902835
lat34.5_lon-118.5_20250801_T11SLU_t107,33.393077,0.885757,1.542911,0.898431,0.021397,0.813563,0.934991
lat34.5_lon-118.5_20250801_T11SLU_t156,29.835373,0.731258,3.375187,2.656565,0.032228,0.503792,0.747103
lat34.5_lon-118.5_20250801_T11SLU_t162,32.474145,0.808212,2.923423,2.090735,0.023784,0.578105,0.807318
lat34.5_lon-118.5_20250801_T11SLU_t174,26.372914,0.604648,9.113363,5.038151,0.048012,0.410208,0.583735
lat34.5_lon-118.5_20250801_T11SLU_t182,27.539869,0.644651,2.844343,2.030605,0.041977,0.472840,0.828024
lat34.5_lon-118.5_20250801_T11SLU_t215,24.735105,0.665629,5.142108,3.092686,0.057976,0.594829,0.853650
lat34.5_lon-118.5_20250801_T11SLU_t217,28.571509,0.759421,2.977012,2.023825,0.037276,0.672456,0.895086
lat34.5_lon-118.5_20250801_T11SLU_t237,29.781800,0.717458,3.700397,2.707608,0.032427,0.548865,0.799102
lat34.5_lon-118.5_20250801_T11SLU_t243,9.601245,0.176292,38.051789,18.103953,0.331084,0.132724,0.263372
lat34.5_lon-118.5_20250801_T11SLU_t252,40.827190,0.957111,2.013290,1.610071,0.009092,0.830880,0.930846
lat34.5_lon52.5_20260130_T39SXU_t092,33.767215,0.925905,1.079670,0.640447,0.020495,0.846093,0.972492
lat34.5_lon52.5_20260130_T39SXU_t095,32.371735,0.846612,1.502671,0.875180,0.024067,0.761998,0.890827
lat34.5_lon52.5_20260130_T39SXU_t103,26.960109,0.711623,3.461017,2.648931,0.044874,0.621565,0.768496
lat35.5_lon-98.0_20240821_T14SNE_t040,32.238932,0.905864,2.089588,1.595621,0.024437,0.858570,0.936029
lat35.5_lon-98.0_20240821_T14SNE_t153,30.836582,0.928014,2.484483,1.433578,0.028719,0.911263,0.962338
lat35.7_lon51.4_20250602_T39SWV_t009,25.938398,0.684273,4.662813,2.868702,0.050475,0.566087,0.813009
lat35.7_lon51.4_20250602_T39SWV_t014,26.177214,0.657210,4.444388,2.129668,0.049107,0.527006,0.801084
lat35.7_lon51.4_20250602_T39SWV_t027,31.312194,0.757935,5.522915,3.142581,0.027189,0.498065,0.744426
lat35.7_lon51.4_20250602_T39SWV_t105,37.258774,0.942242,2.429280,1.444985,0.013711,0.849292,0.934114
lat36.0_lon71.0_20231005_T42SXE_t115,25.756779,0.769194,9.864342,6.155905,0.051542,0.690604,0.856563
lat36.1_lon-112.11_20230623_T12SUF_t144,31.263353,0.820030,2.252277,1.213219,0.027342,0.718482,0.855896
lat36.1_lon-112.11_20230623_T12SUF_t161,14.403830,0.275649,13.996867,7.654617,0.190462,0.206883,0.366862
lat36.1_lon-112.11_20230623_T12SUF_t183,35.615088,0.906847,1.557621,0.953816,0.016567,0.812475,0.882709
lat36.1_lon-112.11_20230623_T12SUF_t195,27.155729,0.657233,3.463040,1.995582,0.043875,0.496592,0.678126
lat36.1_lon-112.11_20230623_T12SUF_t200,30.356823,0.823509,2.319362,2.033653,0.030350,0.688057,0.831266
lat36.5_lon-119.5_20250601_T11SKA_t150,34.254509,0.924999,2.453406,1.329829,0.019376,0.827140,0.953145
lat36.5_lon-119.5_20250601_T11SKA_t156,28.669636,0.860038,3.873953,2.229694,0.036857,0.809997,0.917788
lat36.5_lon-119.5_20250601_T11SKA_t166,34.132649,0.948025,1.716475,1.086531,0.019650,0.866543,0.971439
lat36.5_lon-119.5_20250601_T11SKA_t183,31.412615,0.893685,2.836836,1.470280,0.026876,0.799551,0.942699
lat36.5_lon-119.5_20250601_T11SKA_t185,32.519346,0.893489,2.470905,1.642067,0.023661,0.775443,0.963078
lat37.0_lon-118.5_20250619_T11SLA_t083,30.383260,0.806714,5.295213,3.350690,0.030258,0.687202,0.836404
lat37.0_lon-118.5_20250619_T11SLA_t104,29.443868,0.811783,1.835035,1.207782,0.033714,0.704250,0.845404
lat37.0_lon-118.5_20250619_T11SLA_t151,26.748968,0.737377,5.034229,2.867641,0.045978,0.631423,0.794792
lat37.0_lon-6.3_20240821_T29SQB_t113,27.729235,0.712218,3.154843,2.217258,0.041071,0.623399,0.745587
lat37.0_lon-6.3_20240821_T29SQB_t130,32.813115,0.891384,1.862802,1.301932,0.022874,0.828899,0.952139
lat37.0_lon-6.3_20240821_T29SQB_t138,31.714828,0.931350,2.442174,1.211468,0.025957,0.913147,0.958622
lat37.0_lon-6.3_20240821_T29SQB_t150,33.173041,0.908134,1.724866,0.849566,0.021946,0.855183,0.949512
lat37.0_lon-6.3_20240821_T29SQB_t152,33.846430,0.929457,1.192238,0.717682,0.020309,0.894511,0.954563
lat37.0_lon-6.3_20240821_T29SQB_t195,29.872401,0.842416,2.837035,1.338093,0.032091,0.790796,0.898749
lat37.0_lon-6.3_20240821_T29SQB_t219,31.766251,0.894611,2.059081,1.345894,0.025804,0.843384,0.963358
lat37.0_lon-6.3_20240821_T29SQB_t221,32.101001,0.889810,2.352353,1.225077,0.024828,0.843030,0.954253
lat37.0_lon-6.3_20240821_T29SQB_t239,29.086946,0.874037,2.605397,1.649109,0.035128,0.845745,0.946079
lat37.5_lon-120.0_20250619_T10SGG_t036,36.598029,0.937421,1.032970,0.682221,0.014794,0.879372,0.951721
lat38.5_lon-8.0_20230407_T29SNC_t058,20.875911,0.548194,7.156897,4.456834,0.090408,0.413777,0.630451
lat38.5_lon-8.0_20230407_T29SNC_t105,33.210897,0.838507,2.950091,2.519008,0.021850,0.649536,0.841736
lat38.5_lon-8.0_20230407_T29SNC_t154,32.319041,0.912162,1.747253,0.979810,0.024213,0.868644,0.956334
lat38.5_lon-8.0_20230407_T29SNC_t155,32.699104,0.915655,2.193166,1.054140,0.023176,0.879255,0.951284
lat38.5_lon-8.0_20230407_T29SNC_t156,31.483589,0.885088,2.306945,1.331155,0.026658,0.838052,0.914741
lat38.5_lon-8.0_20230407_T29SNC_t250,32.760125,0.926883,1.990937,1.353540,0.023014,0.885752,0.956832
lat38.5_lon-98.5_20230822_T14SNH_t091,30.251228,0.874036,3.187353,1.638459,0.030721,0.810384,0.925935
lat38.5_lon-98.5_20230822_T14SNH_t095,27.964370,0.807890,3.245790,2.048537,0.039974,0.702286,0.860182
lat38.5_lon-98.5_20230822_T14SNH_t097,30.400579,0.864888,2.956099,1.662542,0.030198,0.791061,0.909277
lat38.5_lon-98.5_20230822_T14SNH_t191,34.005049,0.904560,1.786991,1.323457,0.019941,0.812730,0.942515
lat38.5_lon-98.5_20230822_T14SNH_t195,29.565240,0.891777,3.174877,1.921067,0.033246,0.848699,0.936157
lat38.5_lon-98.5_20230822_T14SNH_t246,27.205911,0.817673,3.732900,2.311509,0.043622,0.756789,0.896835
lat39.0_lon-106.0_20231006_T13SCD_t052,20.510919,0.674783,10.250054,7.340387,0.094287,0.582181,0.801695
lat39.0_lon-106.0_20231006_T13SCD_t073,23.927448,0.721492,10.843649,6.988698,0.063625,0.625776,0.793557
lat39.0_lon-106.0_20231006_T13SCD_t091,24.389870,0.546752,14.837141,9.260839,0.060326,0.398120,0.674080
lat39.0_lon-106.0_20231006_T13SCD_t093,18.813350,0.518764,20.930830,11.498292,0.114639,0.377507,0.640532
lat39.0_lon-106.0_20231006_T13SCD_t096,28.945992,0.818241,8.758373,5.092238,0.035703,0.732357,0.834228
lat39.0_lon-106.0_20231006_T13SCD_t106,22.874533,0.517648,22.119115,12.388120,0.071825,0.370310,0.677031
lat39.0_lon-106.0_20231006_T13SCD_t114,13.499430,0.282168,27.620976,13.688906,0.211363,0.234841,0.524515
lat39.5_lon-104.0_20230606_T13SED_t077,30.415712,0.833471,3.897066,1.754175,0.030145,0.715613,0.939683
lat40.0_lon116.5_20250403_T50TMK_t162,36.143309,0.869852,4.636240,2.552883,0.015590,0.637526,0.839364
lat40.0_lon116.5_20250403_T50TMK_t225,36.264615,0.921036,1.816333,1.034876,0.015373,0.861295,0.919589
lat40.0_lon116.5_20250403_T50TMK_t246,34.122211,0.842919,4.765215,2.308918,0.019674,0.663579,0.812052
lat40.0_lon116.5_20250403_T50TMK_t261,25.363907,0.611754,7.153812,3.761033,0.053927,0.492030,0.659530
lat40.0_lon116.5_20250403_T50TMK_t262,33.917680,0.831077,4.903925,2.400757,0.020143,0.587997,0.758149
lat41.0_lon-124.0_20250603_T10TDL_t042,30.630331,0.843098,2.513414,2.657379,0.029409,0.721842,0.867980
lat42.0_lon-101.0_20231006_T14TLM_t037,28.205243,0.792430,3.522322,1.598585,0.038881,0.700738,0.847454
lat42.0_lon-101.0_20231006_T14TLM_t040,30.513941,0.860326,2.763862,1.397172,0.029806,0.802460,0.932825
lat42.0_lon-101.0_20231006_T14TLM_t142,30.873918,0.825354,1.875126,1.232408,0.028596,0.711573,0.852223
lat42.0_lon115.0_20230623_T50TLM_t158,36.033725,0.922133,1.182816,0.639253,0.015788,0.811434,0.916072
lat42.0_lon13.5_20230822_T33TUG_t103,25.308688,0.624442,3.380367,3.298839,0.054271,0.386311,0.665696
lat42.0_lon13.5_20230822_T33TUG_t140,20.871094,0.553942,7.506740,4.740687,0.090458,0.428880,0.668610
lat42.0_lon13.5_20230822_T33TUG_t147,30.226520,0.856821,2.937259,1.652070,0.030809,0.805584,0.889289
lat42.0_lon13.5_20230822_T33TUG_t199,17.429988,0.441443,11.666141,7.980863,0.134431,0.212351,0.359678
lat42.0_lon13.5_20230822_T33TUG_t214,32.168763,0.824832,3.264999,2.650913,0.024636,0.671621,0.813816
lat42.0_lon13.5_20230822_T33TUG_t219,12.673504,0.228944,14.178804,10.166117,0.232447,-0.027597,0.359711
lat42.0_lon13.5_20230822_T33TUG_t234,29.460431,0.801754,3.617434,2.065170,0.033649,0.736011,0.855626
lat42.5_lon-106.5_20250818_T13TCH_t083,29.903243,0.898186,1.736290,1.754352,0.031977,0.823085,0.863600
lat42.5_lon-106.5_20250818_T13TCH_t192,28.464843,0.843955,3.676045,1.761072,0.037736,0.802587,0.918235
lat42.5_lon-106.5_20250818_T13TCH_t238,30.312044,0.795942,1.523610,1.032633,0.030507,0.654899,0.832898
lat42.5_lon-106.5_20250818_T13TCH_t260,36.831603,0.939230,0.840542,0.750670,0.014402,0.821968,0.944759
lat42.7_lon0.5_20250803_T31TCH_t124,13.936951,0.285788,23.326538,16.346065,0.200980,0.173754,0.471220
lat42.7_lon0.5_20250803_T31TCH_t136,19.342503,0.350410,15.664052,9.104836,0.107864,0.155771,0.526000
lat42.7_lon0.5_20250803_T31TCH_t177,15.945439,0.252455,18.735077,14.310898,0.159488,0.156826,0.364866
lat42.7_lon0.5_20250803_T31TCH_t186,19.384624,0.434935,10.062050,5.607429,0.107342,0.323686,0.652409
lat43.5_lon104.0_20230822_T48TVP_t072,36.679525,0.893998,1.050343,0.479256,0.014656,0.637540,0.924163
lat44.0_lon-71.5_20250603_T19TCJ_t118,31.668187,0.874659,1.528352,1.941244,0.026097,0.698333,0.852355
lat45.0_lon11.0_20231008_T32TPQ_t057,32.486377,0.925984,2.486808,1.249902,0.023751,0.889690,0.938398
lat45.0_lon11.0_20231008_T32TPQ_t084,39.556507,0.948487,3.025563,1.919076,0.010524,0.851786,0.904709
lat45.5_lon40.0_20230808_T37TEL_t093,33.737376,0.921809,2.179099,1.981161,0.020565,0.826357,0.960305
lat45.5_lon40.0_20230808_T37TEL_t108,33.283548,0.906136,2.178747,2.593348,0.021668,0.791870,0.956973
lat45.5_lon40.0_20230808_T37TEL_t110,40.639394,0.971286,2.898310,1.744229,0.009290,0.896598,0.968223
lat45.5_lon40.0_20230808_T37TEL_t114,32.613934,0.927894,2.268998,1.189927,0.023405,0.880171,0.975272
lat45.5_lon40.0_20230808_T37TEL_t150,38.571622,0.958648,2.676777,1.543774,0.011787,0.898152,0.968213
lat45.5_lon40.0_20230808_T37TEL_t165,32.297687,0.912080,2.949753,2.608207,0.024273,0.846331,0.949544
lat45.5_lon40.0_20230808_T37TEL_t183,36.449007,0.963872,2.091479,1.259853,0.015050,0.900028,0.981144
lat45.5_lon40.0_20230808_T37TEL_t191,41.776502,0.975249,2.098859,1.722633,0.008150,0.883439,0.971994
lat46.0_lon-122.0_20250417_T10TES_t076,12.632223,0.345144,29.614775,16.793946,0.233555,0.167060,0.340789
lat46.0_lon-122.0_20250417_T10TES_t183,24.518642,0.637497,10.883334,7.867993,0.059439,0.327355,0.691093
lat46.0_lon-122.0_20250417_T10TES_t197,29.165705,0.768268,9.608027,5.928337,0.034811,0.548205,0.824002
lat46.0_lon-122.0_20250417_T10TES_t198,15.201826,0.447326,30.222388,21.272261,0.173744,0.292473,0.607964
lat46.0_lon-122.0_20250417_T10TES_t213,32.984467,0.871827,4.193938,3.002464,0.022427,0.746709,0.907845
lat47.0_lon-108.0_20240806_T12TYT_t059,22.613463,0.452226,5.004649,3.152333,0.074016,0.330453,0.601049
lat47.0_lon-108.0_20240806_T12TYT_t103,28.724429,0.745255,2.323305,1.450205,0.036625,0.626575,0.785376
lat47.0_lon-108.0_20240806_T12TYT_t149,33.023881,0.840286,1.149119,0.758405,0.022326,0.684061,0.820914
lat47.0_lon-108.0_20240806_T12TYT_t181,32.353931,0.820171,2.013145,1.262185,0.024116,0.667621,0.804312
lat47.0_lon-108.0_20240806_T12TYT_t201,35.992486,0.908590,1.007251,0.643776,0.015863,0.760419,0.920175
lat47.5_lon-100.5_20231008_T14TLT_t028,34.262999,0.931264,2.505456,1.191464,0.019358,0.862964,0.954827
lat47.5_lon-100.5_20231008_T14TLT_t089,28.696939,0.846597,3.882546,1.954112,0.036741,0.782092,0.906700
lat47.5_lon-100.5_20231008_T14TLT_t105,29.163504,0.818255,3.706415,1.884860,0.034820,0.726656,0.895436
lat47.5_lon-100.5_20231008_T14TLT_t111,32.040881,0.886219,3.329992,1.560293,0.025001,0.799301,0.929771
lat47.5_lon-100.5_20231008_T14TLT_t126,30.235512,0.870547,5.126874,2.006334,0.030777,0.789433,0.940157
lat47.5_lon-100.5_20231008_T14TLT_t147,30.441284,0.880234,3.449019,1.609390,0.030056,0.802723,0.936032
lat47.5_lon-100.5_20231008_T14TLT_t227,25.142328,0.766734,4.735441,2.202581,0.055320,0.695793,0.824254
lat47.5_lon24.5_20250805_T35TLN_t130,30.542269,0.878568,2.343996,2.285566,0.029709,0.760504,0.945548
lat47.5_lon24.5_20250805_T35TLN_t131,33.404466,0.894428,3.343397,3.154355,0.021369,0.728739,0.884636
lat47.5_lon24.5_20250805_T35TLN_t156,25.704033,0.721452,4.678399,3.746808,0.051856,0.547159,0.746193
lat47.5_lon24.5_20250805_T35TLN_t178,30.111091,0.824303,4.659021,3.354721,0.031221,0.679787,0.839550
lat49.0_lon13.2_20250406_T32UQV_t071,33.655563,0.878450,4.145385,2.499711,0.020760,0.787235,0.897727
lat49.0_lon13.2_20250406_T32UQV_t084,28.714272,0.854125,3.332817,2.171225,0.036668,0.825163,0.926778
lat49.0_lon13.2_20250406_T32UQV_t085,32.489942,0.856569,5.781777,3.030543,0.023741,0.765764,0.886016
lat49.0_lon13.2_20250406_T32UQV_t094,30.723124,0.818908,5.083192,2.748594,0.029097,0.727339,0.896562
lat49.0_lon34.0_20250606_T36UWV_t023,33.417474,0.926311,2.302840,1.122441,0.021337,0.838698,0.932660
lat49.0_lon34.0_20250606_T36UWV_t063,30.826511,0.874483,3.415826,1.636190,0.028752,0.789832,0.926462
lat49.0_lon34.0_20250606_T36UWV_t069,31.943028,0.886924,2.626749,1.876054,0.025284,0.797106,0.957286
lat49.0_lon66.0_20230818_T41UQQ_t023,40.659734,0.957910,0.532415,0.313227,0.009269,0.881751,0.966453
lat49.2_lon20.0_20250815_T34UDV_t022,23.785848,0.674637,5.922164,5.658097,0.064671,0.451470,0.699476
lat49.2_lon20.0_20250815_T34UDV_t034,29.115410,0.835883,3.680404,2.827307,0.035013,0.756916,0.884615
lat49.2_lon20.0_20250815_T34UDV_t056,25.405797,0.741461,4.331089,3.392380,0.053667,0.542516,0.783798
lat49.2_lon20.0_20250815_T34UDV_t090,28.195994,0.869479,2.682250,2.491240,0.038922,0.771420,0.897044
lat49.2_lon20.0_20250815_T34UDV_t137,32.190909,0.887112,2.837650,2.364896,0.024573,0.801822,0.917879
lat51.0_lon-106.5_20250408_T13UCS_t042,11.306602,0.179130,35.541116,31.856884,0.272063,0.125817,0.217175
lat51.0_lon46.0_20241013_T38UNB_t016,33.987933,0.935700,2.037864,1.099487,0.019980,0.865682,0.970420
lat51.0_lon46.0_20241013_T38UNB_t033,32.750204,0.916163,2.417327,1.113075,0.023040,0.840927,0.952938
lat51.0_lon46.0_20241013_T38UNB_t046,34.462498,0.935835,1.655597,0.865766,0.018918,0.881108,0.973883
lat51.0_lon46.0_20241013_T38UNB_t072,35.671223,0.949457,1.526935,0.821255,0.016460,0.895351,0.973675
lat51.0_lon46.0_20241013_T38UNB_t076,31.170872,0.852547,1.989786,1.049203,0.027635,0.746253,0.927720
lat51.0_lon46.0_20241013_T38UNB_t117,27.978861,0.817597,3.553674,1.628055,0.039908,0.723527,0.894643
lat51.0_lon46.0_20241013_T38UNB_t173,34.146919,0.923762,1.441758,0.833905,0.019618,0.808913,0.955691
lat51.0_lon46.0_20241013_T38UNB_t177,27.332923,0.762516,4.158240,2.838030,0.042989,0.671346,0.783822
lat51.0_lon67.0_20230613_T42UUB_t192,24.748399,0.591929,6.338738,3.226246,0.057887,0.350440,0.802822
lat51.0_lon67.0_20230613_T42UUB_t219,42.193719,0.975445,0.565781,0.313756,0.007768,0.817655,0.959761
lat51.5_lon-0.1_20230613_T30UXC_t124,38.566455,0.929260,3.147912,2.874530,0.011794,0.748536,0.871302
lat7.5_lon30.5_20241128_T35NRJ_t025,36.264467,0.949683,1.666133,0.959141,0.015374,0.873546,0.964665
lat7.5_lon30.5_20241128_T35NRJ_t027,35.368382,0.950439,1.291931,0.854333,0.017044,0.861905,0.953359
lat7.5_lon30.5_20241128_T35NRJ_t072,33.451193,0.922375,1.745386,1.011807,0.021254,0.860895,0.956047
lat7.5_lon30.5_20241128_T35NRJ_t086,34.856598,0.937399,2.274268,2.350228,0.018079,0.880438,0.951059
lat7.5_lon30.5_20241128_T35NRJ_t099,36.913052,0.947013,1.587619,0.945920,0.014267,0.842172,0.971547
lat7.5_lon30.5_20241128_T35NRJ_t105,32.389523,0.933183,1.792443,1.165694,0.024017,0.863339,0.933551
lat7.5_lon30.5_20241128_T35NRJ_t133,32.705753,0.893831,2.443093,1.477449,0.023159,0.776568,0.946779
lat7.5_lon30.5_20241128_T35NRJ_t150,34.927525,0.925338,1.857501,1.266522,0.017932,0.818329,0.948781
lat7.5_lon30.5_20241128_T35NRJ_t183,35.821654,0.906131,1.327161,1.184744,0.016178,0.768422,0.938706
lat7.5_lon30.5_20241128_T35NRJ_t184,34.102504,0.907619,1.927940,1.419136,0.019719,0.792589,0.962614
lat9.5_lon7.5_20241128_T32PLR_t054,34.818332,0.920801,1.593887,1.017033,0.018159,0.863357,0.931651
lat9.5_lon7.5_20241128_T32PLR_t092,34.151154,0.935524,1.292995,0.796268,0.019608,0.904076,0.948936
lat9.5_lon7.5_20241128_T32PLR_t136,29.618070,0.815144,2.278905,1.603397,0.033044,0.745799,0.893964
lat9.5_lon7.5_20241128_T32PLR_t137,25.480618,0.678621,3.806885,2.445834,0.053207,0.593197,0.708722
MEAN,30.828826,0.816072,3.813921,2.471976,0.037362,0.717091,0.860215
