scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC
lat32.0_lon58.5_20231204_T40SFA_t191,31.181778,0.960701,1.433956,1.056863,0.027600,0.625219,0.950693
lat32.5_lon-106.5_20231204_T13SCR_t109,31.604617,0.905327,1.444299,0.900524,0.026289,0.832455,0.954118
lat32.5_lon44.5_20250801_T38SMB_t102,28.356259,0.874494,4.341736,2.070882,0.038211,0.798827,0.905677
lat32.5_lon44.5_20250801_T38SMB_t155,30.930086,0.927575,1.497886,0.885600,0.028412,0.851475,0.933351
lat33.0_lon-115.5_20260130_T11SPS_t080,27.652907,0.770991,2.640992,2.261556,0.041434,0.651663,0.785457
lat33.0_lon-115.5_20260130_T11SPS_t081,30.902525,0.848593,2.951764,2.430282,0.028502,0.689689,0.809780
lat33.0_lon-115.5_20260130_T11SPS_t127,28.903290,0.878413,2.373017,1.106451,0.035879,0.798201,0.910802
lat33.0_lon-115.5_20260130_T11SPS_t147,26.834378,0.689650,1.942308,1.604317,0.045528,0.458312,0.836269
lat33.0_lon-115.5_20260130_T11SPS_t245,28.356483,0.853125,5.910943,3.025731,0.038210,0.793504,0.864464
lat33.0_lon-4.5_20231025_T30SUB_t091,26.445653,0.838805,3.570339,2.116327,0.047612,0.769653,0.924007
lat33.0_lon-4.5_20231025_T30SUB_t095,21.102871,0.683140,5.566366,3.065724,0.088076,0.590965,0.794234
lat33.0_lon-4.5_20231025_T30SUB_t101,26.899925,0.827318,1.787269,1.603188,0.045186,0.764763,0.898432
lat33.0_lon-4.5_20231025_T30SUB_t148,27.215054,0.794581,1.621409,1.340749,0.043576,0.693536,0.848203
lat33.0_lon-4.5_20231025_T30SUB_t176,30.120179,0.884753,1.956615,1.162533,0.031188,0.806158,0.943301
lat33.0_lon-4.5_20231025_T30SUB_t198,29.383792,0.888258,2.855709,1.343839,0.033948,0.842917,0.967212
lat33.0_lon54.0_20240622_T39SYS_t099,30.269312,0.934569,1.996338,0.826684,0.030657,0.846559,0.976049
lat33.0_lon54.0_20240622_T39SYS_t115,35.880603,0.956239,1.242005,0.548849,0.016068,0.859443,0.988915
lat34.5_lon-118.5_20250801_T11SLU_t046,31.797868,0.896936,2.036612,0.946731,0.025710,0.799053,0.917296
lat34.5_lon-118.5_20250801_T11SLU_t066,32.898483,0.926601,1.838122,0.789435,0.022650,0.871316,0.955250
lat34.5_lon-118.5_20250801_T11SLU_t101,27.999263,0.781676,4.069800,2.226506,0.039814,0.694803,0.858758
lat34.5_lon-118.5_20250801_T11SLU_t106,29.395797,0.806316,3.267471,1.680319,0.033901,0.697061,0.903143
lat34.5_lon-118.5_20250801_T11SLU_t107,32.062747,0.883470,2.299021,1.104090,0.024938,0.800317,0.934226
lat34.5_lon-118.5_20250801_T11SLU_t156,27.090141,0.732041,7.468635,3.660730,0.044207,0.539843,0.730505
lat34.5_lon-118.5_20250801_T11SLU_t162,31.177186,0.816831,3.480278,2.431977,0.027615,0.575682,0.791708
lat34.5_lon-118.5_20250801_T11SLU_t174,29.596752,0.791081,5.541662,3.558000,0.033125,0.595305,0.710710
lat34.5_lon-118.5_20250801_T11SLU_t182,27.164100,0.714506,4.564342,2.225191,0.043832,0.556793,0.855209
lat34.5_lon-118.5_20250801_T11SLU_t215,24.939006,0.705813,4.789930,3.134660,0.056630,0.624622,0.862055
lat34.5_lon-118.5_20250801_T11SLU_t217,27.502065,0.759374,4.459923,2.396448,0.042160,0.665442,0.890822
lat34.5_lon-118.5_20250801_T11SLU_t237,29.039759,0.722797,5.985233,3.417635,0.035319,0.529859,0.786734
lat34.5_lon-118.5_20250801_T11SLU_t243,24.836955,0.609042,7.332927,4.320615,0.057300,0.442170,0.552871
lat34.5_lon-118.5_20250801_T11SLU_t252,36.376060,0.929617,4.502451,2.798698,0.015177,0.761800,0.893813
lat34.5_lon52.5_20260130_T39SXU_t092,28.067416,0.885539,1.592233,1.220810,0.039503,0.778923,0.959900
lat34.5_lon52.5_20260130_T39SXU_t095,25.805622,0.806007,1.548642,1.796252,0.051253,0.710261,0.871369
lat34.5_lon52.5_20260130_T39SXU_t103,26.682084,0.745161,2.465292,2.668431,0.046334,0.655667,0.796988
lat35.5_lon-98.0_20240821_T14SNE_t040,27.673067,0.869089,4.228695,1.784907,0.041338,0.808594,0.897491
lat35.5_lon-98.0_20240821_T14SNE_t153,23.555983,0.790083,6.785642,2.954470,0.066405,0.760971,0.875754
lat35.7_lon51.4_20250602_T39SWV_t009,26.685017,0.746546,5.124813,3.014967,0.046318,0.609078,0.807112
lat35.7_lon51.4_20250602_T39SWV_t014,26.642216,0.729030,3.158520,2.154355,0.046547,0.599350,0.814303
lat35.7_lon51.4_20250602_T39SWV_t027,35.129761,0.896825,3.656198,2.056056,0.017519,0.632984,0.829152
lat35.7_lon51.4_20250602_T39SWV_t105,36.425050,0.931137,2.671759,1.628199,0.015092,0.820294,0.920855
lat36.0_lon71.0_20231005_T42SXE_t115,24.448332,0.734603,7.883480,6.448699,0.059922,0.634032,0.815467
lat36.1_lon-112.11_20230623_T12SUF_t144,28.907527,0.858355,2.827767,1.557413,0.035861,0.756070,0.845631
lat36.1_lon-112.11_20230623_T12SUF_t161,26.266582,0.797296,3.709770,2.087610,0.048604,0.680803,0.793875
lat36.1_lon-112.11_20230623_T12SUF_t183,26.399773,0.843281,4.691458,2.430925,0.047864,0.725062,0.820323
lat36.1_lon-112.11_20230623_T12SUF_t195,29.519111,0.793487,2.336880,1.647383,0.033423,0.634942,0.726379
lat36.1_lon-112.11_20230623_T12SUF_t200,24.415217,0.792717,4.593053,2.891904,0.060150,0.656461,0.827197
lat36.5_lon-119.5_20250601_T11SKA_t150,32.452640,0.922414,3.647796,1.760884,0.023843,0.802635,0.928392
lat36.5_lon-119.5_20250601_T11SKA_t156,26.208517,0.800666,6.430392,3.066030,0.048930,0.730501,0.864957
lat36.5_lon-119.5_20250601_T11SKA_t166,25.884414,0.880161,6.070154,2.595206,0.050790,0.754439,0.893994
lat36.5_lon-119.5_20250601_T11SKA_t183,27.805327,0.854731,4.803656,2.205370,0.040713,0.735691,0.890035
lat36.5_lon-119.5_20250601_T11SKA_t185,24.359224,0.827654,7.746447,3.583403,0.060539,0.685769,0.898530
lat37.0_lon-118.5_20250619_T11SLA_t083,31.244696,0.848114,5.962912,3.163633,0.027401,0.718149,0.865053
lat37.0_lon-118.5_20250619_T11SLA_t104,28.739693,0.855976,2.083186,1.293657,0.036561,0.739864,0.872327
lat37.0_lon-118.5_20250619_T11SLA_t151,27.450475,0.843816,5.117787,2.855880,0.042411,0.757261,0.845255
lat37.0_lon-6.3_20240821_T29SQB_t113,27.099607,0.757582,4.256659,2.199600,0.044159,0.678559,0.774211
lat37.0_lon-6.3_20240821_T29SQB_t130,28.881549,0.877315,3.644283,1.865368,0.035969,0.818388,0.946394
lat37.0_lon-6.3_20240821_T29SQB_t138,26.269626,0.838690,4.885595,2.127155,0.048587,0.805100,0.883040
lat37.0_lon-6.3_20240821_T29SQB_t150,28.618027,0.914354,2.842407,1.301767,0.037076,0.860714,0.953968
lat37.0_lon-6.3_20240821_T29SQB_t152,29.859589,0.876173,2.690980,1.151773,0.032138,0.821536,0.925436
lat37.0_lon-6.3_20240821_T29SQB_t195,28.730902,0.853038,3.019729,1.508502,0.036598,0.801204,0.916335
lat37.0_lon-6.3_20240821_T29SQB_t219,28.845353,0.865308,3.966465,1.633576,0.036119,0.802535,0.953791
lat37.0_lon-6.3_20240821_T29SQB_t221,29.643814,0.894934,3.323848,1.506984,0.032947,0.849677,0.953474
lat37.0_lon-6.3_20240821_T29SQB_t239,26.164877,0.845772,4.531506,2.038022,0.049176,0.804389,0.934678
lat37.5_lon-120.0_20250619_T10SGG_t036,32.396893,0.918535,2.462476,1.070169,0.023997,0.853535,0.944216
lat38.5_lon-8.0_20230407_T29SNC_t058,26.933729,0.803364,5.417798,2.757268,0.045010,0.684529,0.835217
lat38.5_lon-8.0_20230407_T29SNC_t105,30.886739,0.886628,5.110605,2.311920,0.028554,0.737508,0.891347
lat38.5_lon-8.0_20230407_T29SNC_t154,27.480664,0.888391,4.681872,2.085975,0.042264,0.823924,0.936338
lat38.5_lon-8.0_20230407_T29SNC_t155,25.659691,0.828905,5.270068,2.628286,0.052121,0.757285,0.886584
lat38.5_lon-8.0_20230407_T29SNC_t156,26.908217,0.864908,5.080036,2.632529,0.045143,0.805462,0.895112
lat38.5_lon-8.0_20230407_T29SNC_t250,25.893340,0.837875,6.412222,3.173307,0.050738,0.765997,0.871251
lat38.5_lon-98.5_20230822_T14SNH_t091,25.913701,0.833943,6.286591,2.909903,0.050619,0.759115,0.855269
lat38.5_lon-98.5_20230822_T14SNH_t095,26.035913,0.842095,4.297548,2.010432,0.049912,0.735659,0.871688
lat38.5_lon-98.5_20230822_T14SNH_t097,26.470362,0.801835,5.356958,2.493754,0.047477,0.699652,0.831505
lat38.5_lon-98.5_20230822_T14SNH_t191,27.258273,0.837982,4.911638,2.167765,0.043360,0.723956,0.895509
lat38.5_lon-98.5_20230822_T14SNH_t195,24.541781,0.818261,6.387447,3.113818,0.059280,0.758791,0.851894
lat38.5_lon-98.5_20230822_T14SNH_t246,25.608859,0.849653,5.649356,2.729879,0.052427,0.786344,0.894256
lat39.0_lon-106.0_20231006_T13SCD_t052,25.275239,0.776179,9.436740,5.876890,0.054480,0.667696,0.895234
lat39.0_lon-106.0_20231006_T13SCD_t073,28.083053,0.823940,7.553242,5.406053,0.039432,0.712231,0.862973
lat39.0_lon-106.0_20231006_T13SCD_t091,28.412539,0.778312,9.967859,5.643635,0.037964,0.643991,0.836963
lat39.0_lon-106.0_20231006_T13SCD_t093,29.958274,0.849917,7.430766,5.606076,0.031775,0.678085,0.861014
lat39.0_lon-106.0_20231006_T13SCD_t096,27.663329,0.780138,9.507222,5.743624,0.041384,0.684066,0.809564
lat39.0_lon-106.0_20231006_T13SCD_t106,30.285027,0.798641,10.397002,6.092577,0.030602,0.612916,0.804752
lat39.0_lon-106.0_20231006_T13SCD_t114,23.535877,0.760531,8.020730,4.755294,0.066559,0.682251,0.893493
lat39.5_lon-104.0_20230606_T13SED_t077,27.073271,0.764536,6.512830,2.692340,0.044293,0.599816,0.926144
lat40.0_lon116.5_20250403_T50TMK_t162,35.490886,0.889931,4.473868,2.505002,0.016806,0.651425,0.854375
lat40.0_lon116.5_20250403_T50TMK_t225,30.365720,0.839320,3.967249,1.983903,0.030319,0.741051,0.853514
lat40.0_lon116.5_20250403_T50TMK_t246,32.767568,0.871309,4.526984,2.275766,0.022994,0.697926,0.839083
lat40.0_lon116.5_20250403_T50TMK_t261,27.835658,0.843160,4.600360,2.256583,0.040571,0.756080,0.859188
lat40.0_lon116.5_20250403_T50TMK_t262,32.996912,0.845924,4.624630,2.384457,0.022395,0.656278,0.817782
lat41.0_lon-124.0_20250603_T10TDL_t042,26.728208,0.823924,7.900069,4.392829,0.046088,0.666406,0.830717
lat42.0_lon-101.0_20231006_T14TLM_t037,30.037096,0.880748,2.845977,1.472129,0.031488,0.797410,0.893349
lat42.0_lon-101.0_20231006_T14TLM_t040,29.130187,0.880935,3.773880,1.686756,0.034953,0.826487,0.934171
lat42.0_lon-101.0_20231006_T14TLM_t142,29.052696,0.878822,3.764889,1.673896,0.035267,0.766906,0.847928
lat42.0_lon115.0_20230623_T50TLM_t158,31.224030,0.896642,2.807140,1.180036,0.027466,0.741164,0.858473
lat42.0_lon13.5_20230822_T33TUG_t103,20.789563,0.571771,10.084891,6.375871,0.091311,0.341639,0.635547
lat42.0_lon13.5_20230822_T33TUG_t140,24.419222,0.662060,7.459386,4.197448,0.060123,0.478700,0.677071
lat42.0_lon13.5_20230822_T33TUG_t147,27.944790,0.847074,4.736901,2.199605,0.040065,0.782992,0.871021
lat42.0_lon13.5_20230822_T33TUG_t199,22.515819,0.619495,10.884476,6.017746,0.074853,0.318071,0.520098
lat42.0_lon13.5_20230822_T33TUG_t214,29.478530,0.805967,7.283164,3.756100,0.033579,0.615863,0.732643
lat42.0_lon13.5_20230822_T33TUG_t219,22.568515,0.653590,8.043188,5.717019,0.074400,0.329496,0.712258
lat42.0_lon13.5_20230822_T33TUG_t234,26.007015,0.728696,7.074674,3.248756,0.050078,0.639968,0.756192
lat42.5_lon-106.5_20250818_T13TCH_t083,31.100466,0.893624,2.164709,1.274661,0.027860,0.808182,0.908486
lat42.5_lon-106.5_20250818_T13TCH_t192,26.745017,0.830160,4.638011,2.346505,0.045999,0.772668,0.869803
lat42.5_lon-106.5_20250818_T13TCH_t238,30.078419,0.804602,1.625913,1.067983,0.031339,0.657170,0.847191
lat42.5_lon-106.5_20250818_T13TCH_t260,34.661815,0.929273,1.844378,1.020247,0.018489,0.788720,0.939542
lat42.7_lon0.5_20250803_T31TCH_t124,24.871581,0.700999,7.161190,4.686232,0.057072,0.490791,0.785914
lat42.7_lon0.5_20250803_T31TCH_t136,26.422795,0.651891,6.029007,5.134225,0.047738,0.359545,0.732999
lat42.7_lon0.5_20250803_T31TCH_t177,20.926272,0.398374,11.517740,7.715539,0.089885,0.172077,0.472764
lat42.7_lon0.5_20250803_T31TCH_t186,23.483966,0.611493,6.456485,4.018020,0.066958,0.477580,0.794659
lat43.5_lon104.0_20230822_T48TVP_t072,36.807338,0.954953,1.305713,0.558716,0.014442,0.775609,0.958616
lat44.0_lon-71.5_20250603_T19TCJ_t118,25.171641,0.879914,7.147613,3.522087,0.055134,0.709741,0.878142
lat45.0_lon11.0_20231008_T32TPQ_t057,27.622257,0.850117,5.365814,2.364139,0.041580,0.790397,0.863193
lat45.0_lon11.0_20231008_T32TPQ_t084,35.321965,0.912765,6.273456,2.835594,0.017136,0.768601,0.841397
lat45.5_lon40.0_20230808_T37TEL_t093,25.094472,0.801460,7.515301,3.478631,0.055626,0.659051,0.876106
lat45.5_lon40.0_20230808_T37TEL_t108,24.683767,0.873071,6.989942,3.533199,0.058319,0.731576,0.900427
lat45.5_lon40.0_20230808_T37TEL_t110,33.278553,0.911236,8.247169,3.679593,0.021681,0.760802,0.907549
lat45.5_lon40.0_20230808_T37TEL_t114,26.183898,0.852655,5.781397,2.500362,0.049069,0.781854,0.924403
lat45.5_lon40.0_20230808_T37TEL_t150,33.340125,0.913711,6.419172,2.485812,0.021528,0.816713,0.932744
lat45.5_lon40.0_20230808_T37TEL_t165,27.120912,0.874552,5.801788,2.578987,0.044051,0.788825,0.922021
lat45.5_lon40.0_20230808_T37TEL_t183,28.309075,0.885896,6.999435,3.229655,0.038419,0.769791,0.921718
lat45.5_lon40.0_20230808_T37TEL_t191,33.835066,0.925733,7.199625,3.324982,0.020335,0.753564,0.916259
lat46.0_lon-122.0_20250417_T10TES_t076,25.051400,0.665388,9.955265,6.519321,0.055902,0.417648,0.665450
lat46.0_lon-122.0_20250417_T10TES_t183,30.080543,0.802934,9.304520,6.685177,0.031331,0.428658,0.777247
lat46.0_lon-122.0_20250417_T10TES_t197,30.327975,0.833557,10.113338,6.243708,0.030451,0.608423,0.878982
lat46.0_lon-122.0_20250417_T10TES_t198,27.791845,0.802520,9.509190,6.281308,0.040776,0.554493,0.890643
lat46.0_lon-122.0_20250417_T10TES_t213,30.896771,0.852909,7.165215,3.913869,0.028521,0.715872,0.883646
lat47.0_lon-108.0_20240806_T12TYT_t059,26.816105,0.745897,3.608218,1.982076,0.045624,0.635411,0.782230
lat47.0_lon-108.0_20240806_T12TYT_t103,28.097643,0.811725,3.667395,1.735892,0.039366,0.702955,0.837590
lat47.0_lon-108.0_20240806_T12TYT_t149,25.002883,0.768518,3.019163,1.830751,0.056215,0.615129,0.776054
lat47.0_lon-108.0_20240806_T12TYT_t181,30.597714,0.849313,3.223648,1.394659,0.029520,0.705488,0.827397
lat47.0_lon-108.0_20240806_T12TYT_t201,32.357235,0.882725,2.233845,1.029626,0.024107,0.710070,0.906527
lat47.5_lon-100.5_20231008_T14TLT_t028,27.994528,0.800984,6.859284,2.840957,0.039836,0.698815,0.892359
lat47.5_lon-100.5_20231008_T14TLT_t089,26.427921,0.790626,5.919582,2.803225,0.047709,0.710809,0.873497
lat47.5_lon-100.5_20231008_T14TLT_t105,27.760609,0.806322,4.961014,2.693544,0.040923,0.703721,0.874977
lat47.5_lon-100.5_20231008_T14TLT_t111,27.935199,0.826081,5.996559,2.612545,0.040109,0.730120,0.897272
lat47.5_lon-100.5_20231008_T14TLT_t126,28.532940,0.824477,6.908828,3.015393,0.037441,0.711756,0.913715
lat47.5_lon-100.5_20231008_T14TLT_t147,28.237215,0.868945,5.598467,2.538588,0.038738,0.776795,0.920355
lat47.5_lon-100.5_20231008_T14TLT_t227,27.476960,0.814024,5.148906,2.648478,0.042282,0.733978,0.836057
lat47.5_lon24.5_20250805_T35TLN_t130,27.611151,0.870610,6.998976,4.057230,0.041633,0.740622,0.949933
lat47.5_lon24.5_20250805_T35TLN_t131,30.538236,0.858726,10.058796,5.679522,0.029723,0.674632,0.880602
lat47.5_lon24.5_20250805_T35TLN_t156,22.623768,0.613983,12.245906,6.628776,0.073928,0.413461,0.622293
lat47.5_lon24.5_20250805_T35TLN_t178,29.075059,0.834803,8.825938,5.399916,0.035176,0.655699,0.829721
lat49.0_lon13.2_20250406_T32UQV_t071,31.554443,0.866541,8.286143,3.787372,0.026441,0.749010,0.876675
lat49.0_lon13.2_20250406_T32UQV_t084,25.079176,0.774522,7.161349,3.640281,0.055724,0.734577,0.874633
lat49.0_lon13.2_20250406_T32UQV_t085,32.800900,0.879497,7.420657,3.740419,0.022906,0.768092,0.890508
lat49.0_lon13.2_20250406_T32UQV_t094,29.182585,0.812337,8.092694,3.528801,0.034743,0.698919,0.882762
lat49.0_lon34.0_20250606_T36UWV_t023,27.668063,0.862892,5.352738,2.499676,0.041362,0.756160,0.875559
lat49.0_lon34.0_20250606_T36UWV_t063,26.146206,0.816725,6.449468,2.896928,0.049282,0.731532,0.893581
lat49.0_lon34.0_20250606_T36UWV_t069,26.215229,0.832905,6.070030,2.887506,0.048892,0.726563,0.913501
lat49.0_lon66.0_20230818_T41UQQ_t023,32.991264,0.954494,1.995806,0.665468,0.022410,0.879078,0.967377
lat49.2_lon20.0_20250815_T34UDV_t022,24.115361,0.764958,8.330676,5.536958,0.062263,0.558967,0.802042
lat49.2_lon20.0_20250815_T34UDV_t034,23.408404,0.717554,9.272605,5.182124,0.067543,0.631632,0.818081
lat49.2_lon20.0_20250815_T34UDV_t056,24.726060,0.711640,8.365663,5.183923,0.058036,0.496865,0.750833
lat49.2_lon20.0_20250815_T34UDV_t090,25.156357,0.846005,7.528356,4.651657,0.055231,0.749754,0.900871
lat49.2_lon20.0_20250815_T34UDV_t137,28.138811,0.821411,7.122770,3.721916,0.039180,0.703909,0.856637
lat51.0_lon-106.5_20250408_T13UCS_t042,25.664983,0.658818,11.502478,7.524688,0.052090,0.518770,0.693324
lat51.0_lon46.0_20241013_T38UNB_t016,29.092225,0.886329,4.467115,2.341124,0.035107,0.794126,0.938574
lat51.0_lon46.0_20241013_T38UNB_t033,32.092176,0.930942,3.243961,1.653377,0.024854,0.846571,0.956228
lat51.0_lon46.0_20241013_T38UNB_t046,30.228538,0.899611,3.136060,1.559483,0.030802,0.818479,0.963415
lat51.0_lon46.0_20241013_T38UNB_t072,31.608589,0.920543,3.004678,1.510234,0.026277,0.848866,0.963791
lat51.0_lon46.0_20241013_T38UNB_t076,31.962279,0.926769,2.531014,1.174728,0.025228,0.846108,0.963354
lat51.0_lon46.0_20241013_T38UNB_t117,29.514677,0.877166,3.840788,1.725581,0.033440,0.769064,0.919039
lat51.0_lon46.0_20241013_T38UNB_t173,30.221124,0.906838,2.965206,1.471611,0.030828,0.776122,0.946929
lat51.0_lon46.0_20241013_T38UNB_t177,28.182935,0.784085,4.037982,2.749599,0.038981,0.687516,0.814540
lat51.0_lon67.0_20230613_T42UUB_t192,25.451100,0.766213,5.655829,2.556418,0.053388,0.487187,0.859512
lat51.0_lon67.0_20230613_T42UUB_t219,32.766966,0.966962,2.325226,0.841439,0.022996,0.776656,0.929223
lat51.5_lon-0.1_20230613_T30UXC_t124,33.575850,0.885418,8.079415,4.742365,0.020951,0.635470,0.807372
lat7.5_lon30.5_20241128_T35NRJ_t025,28.069602,0.906831,5.338225,2.095937,0.039493,0.805899,0.945830
lat7.5_lon30.5_20241128_T35NRJ_t027,24.966090,0.826788,6.705728,2.861761,0.056454,0.684712,0.858566
lat7.5_lon30.5_20241128_T35NRJ_t072,23.894255,0.770711,7.123253,3.561779,0.063869,0.688863,0.884125
lat7.5_lon30.5_20241128_T35NRJ_t086,30.331030,0.918873,5.300594,2.586975,0.030440,0.872244,0.952108
lat7.5_lon30.5_20241128_T35NRJ_t099,29.446872,0.918866,4.692125,2.089242,0.033702,0.796606,0.960616
lat7.5_lon30.5_20241128_T35NRJ_t105,27.434916,0.876456,4.690198,1.957906,0.042487,0.774182,0.898694
lat7.5_lon30.5_20241128_T35NRJ_t133,27.404906,0.844537,5.114381,2.217900,0.042634,0.725169,0.922725
lat7.5_lon30.5_20241128_T35NRJ_t150,28.703545,0.894820,4.685316,2.056500,0.036713,0.787372,0.947260
lat7.5_lon30.5_20241128_T35NRJ_t183,27.270173,0.909998,5.263802,2.234497,0.043300,0.781883,0.922094
lat7.5_lon30.5_20241128_T35NRJ_t184,28.004207,0.862090,4.963784,2.394475,0.039791,0.721995,0.944411
lat9.5_lon7.5_20241128_T32PLR_t054,25.850431,0.778624,5.553126,2.865596,0.050989,0.692318,0.835325
lat9.5_lon7.5_20241128_T32PLR_t092,28.709512,0.880166,3.334626,1.418348,0.036688,0.828821,0.906227
lat9.5_lon7.5_20241128_T32PLR_t136,26.481229,0.795858,4.915969,2.259073,0.047417,0.719527,0.874212
lat9.5_lon7.5_20241128_T32PLR_t137,23.909800,0.653934,6.781370,3.428868,0.063754,0.553989,0.683938
MEAN,28.507165,0.836012,4.605719,2.466070,0.039943,0.718553,0.870815
