scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC
lat33.0_lon-4.5_20231025_T30SUB_t091,28.020426,0.862196,0.865008,1.744382,0.039717,0.800126,0.924166
lat33.0_lon-4.5_20231025_T30SUB_t095,25.584883,0.701105,0.693064,1.882494,0.052572,0.609326,0.806703
lat33.0_lon-4.5_20231025_T30SUB_t101,29.984424,0.855180,0.572858,1.097572,0.031680,0.792073,0.904193
lat33.0_lon-4.5_20231025_T30SUB_t148,28.530106,0.795124,0.638169,1.110938,0.037454,0.677481,0.814532
lat33.0_lon-4.5_20231025_T30SUB_t176,32.508381,0.904298,0.913967,0.877108,0.023691,0.832052,0.955908
lat33.0_lon-4.5_20231025_T30SUB_t198,32.328482,0.920870,1.191132,0.957710,0.024187,0.882097,0.978859
lat33.0_lon54.0_20240622_T39SYS_t099,36.947782,0.954423,0.294213,0.381051,0.014211,0.893289,0.980128
lat33.0_lon54.0_20240622_T39SYS_t115,41.123552,0.976366,0.312201,0.288914,0.008787,0.927439,0.993517
lat34.5_lon-118.5_20250801_T11SLU_t046,36.651982,0.928974,0.512114,0.500149,0.014703,0.854652,0.936013
lat34.5_lon-118.5_20250801_T11SLU_t066,39.585973,0.973418,0.673211,0.365554,0.010488,0.949578,0.980529
lat34.5_lon-118.5_20250801_T11SLU_t101,29.081294,0.810324,1.487660,1.857099,0.035151,0.729770,0.852124
lat34.5_lon-118.5_20250801_T11SLU_t106,31.432190,0.849993,1.106547,1.257816,0.026816,0.747102,0.916681
lat34.5_lon-118.5_20250801_T11SLU_t107,35.234811,0.919255,0.667140,0.725256,0.017308,0.848826,0.952700
lat34.5_lon-118.5_20250801_T11SLU_t156,33.590373,0.875358,1.296805,1.643619,0.020916,0.714875,0.875059
lat34.5_lon-118.5_20250801_T11SLU_t162,34.731955,0.880589,1.168730,1.568087,0.018340,0.676398,0.837870
lat34.5_lon-118.5_20250801_T11SLU_t174,33.915109,0.892027,1.695720,2.037305,0.020149,0.762199,0.816903
lat34.5_lon-118.5_20250801_T11SLU_t182,29.875634,0.797580,1.090686,1.578472,0.032079,0.672944,0.880566
lat34.5_lon-118.5_20250801_T11SLU_t215,27.693793,0.768254,1.682408,2.243317,0.041239,0.699621,0.891431
lat34.5_lon-118.5_20250801_T11SLU_t217,29.978861,0.814550,1.272151,1.706093,0.031700,0.725741,0.916253
lat34.5_lon-118.5_20250801_T11SLU_t237,32.405167,0.840151,1.627827,2.108834,0.023974,0.689307,0.855344
lat34.5_lon-118.5_20250801_T11SLU_t243,32.112831,0.840848,1.419982,1.690842,0.024795,0.726286,0.818173
lat34.5_lon-118.5_20250801_T11SLU_t252,41.087880,0.961292,1.553971,1.528035,0.008823,0.830886,0.929798
lat34.5_lon52.5_20260130_T39SXU_t092,33.603981,0.948937,0.380737,0.653338,0.020883,0.893979,0.971314
lat34.5_lon52.5_20260130_T39SXU_t095,33.843188,0.900497,0.440417,0.722662,0.020316,0.828816,0.913651
lat34.5_lon52.5_20260130_T39SXU_t103,28.871209,0.789893,0.918587,2.078032,0.036011,0.692323,0.811541
lat35.5_lon-98.0_20240821_T14SNE_t040,33.525693,0.948866,1.357260,0.938317,0.021072,0.918770,0.956803
lat35.5_lon-98.0_20240821_T14SNE_t153,31.936990,0.954777,1.845173,1.179653,0.025302,0.942666,0.976006
lat35.7_lon51.4_20250602_T39SWV_t009,28.550735,0.760557,1.621477,2.263653,0.037365,0.619746,0.809301
lat35.7_lon51.4_20250602_T39SWV_t014,28.775982,0.764333,1.365870,1.596592,0.036408,0.614072,0.853787
lat35.7_lon51.4_20250602_T39SWV_t027,36.164522,0.905343,1.243441,1.735346,0.015552,0.642641,0.840854
lat35.7_lon51.4_20250602_T39SWV_t105,38.609010,0.965802,1.212619,1.216550,0.011737,0.901955,0.949335
lat36.0_lon71.0_20231005_T42SXE_t115,26.454103,0.805018,4.524784,5.098982,0.047566,0.711977,0.864653
lat36.1_lon-112.11_20230623_T12SUF_t144,33.873099,0.885173,0.542495,0.876693,0.020246,0.787535,0.895501
lat36.1_lon-112.11_20230623_T12SUF_t161,31.204838,0.817772,0.739428,1.207878,0.027527,0.685882,0.842623
lat36.1_lon-112.11_20230623_T12SUF_t183,37.886715,0.946727,0.951758,0.706494,0.012755,0.874917,0.913717
lat36.1_lon-112.11_20230623_T12SUF_t195,34.007422,0.869496,0.720209,0.984018,0.019936,0.736268,0.841630
lat36.1_lon-112.11_20230623_T12SUF_t200,33.474262,0.889060,1.219531,1.120218,0.021198,0.778489,0.896722
lat36.5_lon-119.5_20250601_T11SKA_t150,37.703837,0.964168,1.414823,0.971314,0.013026,0.901328,0.976565
lat36.5_lon-119.5_20250601_T11SKA_t156,28.829316,0.887138,3.363198,2.096694,0.036185,0.840423,0.931510
lat36.5_lon-119.5_20250601_T11SKA_t166,35.235079,0.960654,1.251870,0.896436,0.017308,0.880657,0.981292
lat36.5_lon-119.5_20250601_T11SKA_t183,31.418294,0.923663,1.751442,1.346868,0.026859,0.821499,0.947764
lat36.5_lon-119.5_20250601_T11SKA_t185,34.770986,0.954741,1.649728,1.161518,0.018258,0.883918,0.984247
lat37.0_lon-118.5_20250619_T11SLA_t083,35.145919,0.922382,2.745589,2.017380,0.017487,0.821765,0.922099
lat37.0_lon-118.5_20250619_T11SLA_t104,32.836022,0.886598,0.638816,0.790121,0.022814,0.780548,0.902395
lat37.0_lon-118.5_20250619_T11SLA_t151,32.784962,0.903192,1.478139,1.585131,0.022948,0.822926,0.881409
lat37.0_lon-6.3_20240821_T29SQB_t113,31.275680,0.844217,1.626429,1.364931,0.027303,0.763927,0.845141
lat37.0_lon-6.3_20240821_T29SQB_t130,33.411259,0.907202,1.270338,1.105494,0.021352,0.852915,0.959323
lat37.0_lon-6.3_20240821_T29SQB_t138,30.918769,0.938081,2.204077,1.207193,0.028449,0.920470,0.963627
lat37.0_lon-6.3_20240821_T29SQB_t150,35.051200,0.952710,0.891043,0.652297,0.017678,0.918931,0.970104
lat37.0_lon-6.3_20240821_T29SQB_t152,33.738539,0.932940,0.953131,0.707176,0.020562,0.895689,0.955323
lat37.0_lon-6.3_20240821_T29SQB_t195,34.052986,0.947091,1.049579,0.840922,0.019831,0.921673,0.959990
lat37.0_lon-6.3_20240821_T29SQB_t219,33.644604,0.939474,1.371990,1.008297,0.020786,0.901562,0.977888
lat37.0_lon-6.3_20240821_T29SQB_t221,33.994687,0.932234,1.253054,0.958181,0.019965,0.899076,0.968485
lat37.0_lon-6.3_20240821_T29SQB_t239,30.636405,0.918850,1.813699,1.328260,0.029389,0.893486,0.962438
lat37.5_lon-120.0_20250619_T10SGG_t036,36.951373,0.950470,0.649037,0.583877,0.014205,0.905318,0.961080
lat38.5_lon-8.0_20230407_T29SNC_t058,29.664715,0.842300,1.347335,1.646669,0.032867,0.738256,0.835602
lat38.5_lon-8.0_20230407_T29SNC_t105,36.698855,0.938580,1.170237,1.111921,0.014624,0.832076,0.929439
lat38.5_lon-8.0_20230407_T29SNC_t154,32.987360,0.925673,1.285655,0.957251,0.022420,0.879731,0.963846
lat38.5_lon-8.0_20230407_T29SNC_t155,33.016271,0.933251,1.379376,1.009797,0.022345,0.899011,0.955386
lat38.5_lon-8.0_20230407_T29SNC_t156,32.256581,0.909353,1.362757,1.148017,0.024388,0.861650,0.926930
lat38.5_lon-8.0_20230407_T29SNC_t250,32.516209,0.931614,1.904992,1.419589,0.023670,0.889001,0.959526
lat38.5_lon-98.5_20230822_T14SNH_t091,31.074513,0.926587,2.738157,1.518341,0.027943,0.877952,0.958707
lat38.5_lon-98.5_20230822_T14SNH_t095,29.941699,0.903466,2.050061,1.195889,0.031836,0.823837,0.908157
lat38.5_lon-98.5_20230822_T14SNH_t097,31.464821,0.917051,1.730926,1.316611,0.026715,0.846238,0.923734
lat38.5_lon-98.5_20230822_T14SNH_t191,36.169054,0.953418,1.114842,0.861395,0.015543,0.888775,0.966607
lat38.5_lon-98.5_20230822_T14SNH_t195,30.251953,0.933589,2.563328,1.522175,0.030719,0.903061,0.959816
lat38.5_lon-98.5_20230822_T14SNH_t246,31.049688,0.930760,1.963532,1.460541,0.028023,0.891158,0.957990
lat39.0_lon-106.0_20231006_T13SCD_t052,27.137850,0.870650,2.390409,4.362756,0.043965,0.792296,0.932614
lat39.0_lon-106.0_20231006_T13SCD_t073,29.580330,0.870262,2.862892,4.363780,0.033188,0.776045,0.871997
lat39.0_lon-106.0_20231006_T13SCD_t091,29.149737,0.820634,4.550876,5.248768,0.034875,0.702310,0.848831
lat39.0_lon-106.0_20231006_T13SCD_t093,31.326163,0.881693,2.290433,4.767901,0.027145,0.726579,0.872825
lat39.0_lon-106.0_20231006_T13SCD_t096,30.591269,0.844145,4.187879,4.053364,0.029542,0.741205,0.870502
lat39.0_lon-106.0_20231006_T13SCD_t106,31.880328,0.837859,5.175646,5.069320,0.025467,0.656324,0.856940
lat39.0_lon-106.0_20231006_T13SCD_t114,25.088371,0.823308,2.755583,3.790652,0.055665,0.758384,0.919238
lat39.5_lon-104.0_20230606_T13SED_t077,30.873118,0.844013,2.831274,1.540742,0.028599,0.720874,0.948409
lat40.0_lon116.5_20250403_T50TMK_t162,40.077464,0.950384,1.897801,1.497170,0.009911,0.782052,0.865124
lat40.0_lon116.5_20250403_T50TMK_t225,37.884670,0.951831,1.186643,0.846670,0.012758,0.904116,0.927230
lat40.0_lon116.5_20250403_T50TMK_t246,40.544431,0.962666,1.677839,0.986648,0.009392,0.858640,0.891329
lat40.0_lon116.5_20250403_T50TMK_t261,33.469714,0.898172,1.883731,1.319075,0.021209,0.806190,0.834442
lat40.0_lon116.5_20250403_T50TMK_t262,39.811113,0.958393,1.932197,1.141935,0.010220,0.815714,0.865622
lat41.0_lon-124.0_20250603_T10TDL_t042,31.698015,0.868989,1.492644,2.414218,0.026008,0.729985,0.870384
lat42.0_lon-101.0_20231006_T14TLM_t037,32.488354,0.903340,0.728243,0.927368,0.023746,0.826779,0.899096
lat42.0_lon-101.0_20231006_T14TLM_t040,32.044285,0.917928,1.227616,1.069401,0.024991,0.875244,0.952117
lat42.0_lon-101.0_20231006_T14TLM_t142,33.993157,0.903952,0.708643,0.857394,0.019968,0.806061,0.909195
lat42.0_lon115.0_20230623_T50TLM_t158,35.847342,0.928077,0.984094,0.635242,0.016130,0.815600,0.906515
lat42.0_lon13.5_20230822_T33TUG_t103,32.082769,0.871897,1.054106,1.641728,0.024881,0.750627,0.877157
lat42.0_lon13.5_20230822_T33TUG_t140,31.899396,0.875937,1.280971,1.535337,0.025411,0.787956,0.901278
lat42.0_lon13.5_20230822_T33TUG_t147,32.937823,0.904429,1.744335,1.294025,0.022548,0.848237,0.919438
lat42.0_lon13.5_20230822_T33TUG_t199,31.803721,0.857423,1.112830,1.906064,0.025693,0.672135,0.824509
lat42.0_lon13.5_20230822_T33TUG_t214,36.488553,0.911904,1.714024,1.807575,0.014982,0.775079,0.869231
lat42.0_lon13.5_20230822_T33TUG_t219,29.921669,0.871513,0.908101,1.988118,0.031909,0.706072,0.920318
lat42.0_lon13.5_20230822_T33TUG_t234,31.257629,0.851923,2.181863,1.768581,0.027360,0.778173,0.869757
lat42.5_lon-106.5_20250818_T13TCH_t083,33.706664,0.925140,0.877337,0.866542,0.020638,0.847903,0.938187
lat42.5_lon-106.5_20250818_T13TCH_t192,30.971863,0.912034,2.256954,1.306732,0.028275,0.874071,0.948524
lat42.5_lon-106.5_20250818_T13TCH_t238,32.074999,0.857939,0.633288,0.829929,0.024903,0.734547,0.863654
lat42.5_lon-106.5_20250818_T13TCH_t260,37.110951,0.948945,0.552364,0.729230,0.013946,0.840955,0.948180
lat42.7_lon0.5_20250803_T31TCH_t124,28.187013,0.768556,1.603854,2.355372,0.038963,0.584081,0.871714
lat42.7_lon0.5_20250803_T31TCH_t136,31.327781,0.822722,2.243306,2.655855,0.027140,0.607388,0.853630
lat42.7_lon0.5_20250803_T31TCH_t177,27.195119,0.796148,2.606125,3.109897,0.043676,0.659049,0.845958
lat42.7_lon0.5_20250803_T31TCH_t186,25.858862,0.745307,2.166763,2.797059,0.050940,0.642755,0.869264
lat43.5_lon104.0_20230822_T48TVP_t072,41.272436,0.966555,0.283009,0.291138,0.008637,0.825591,0.968027
lat44.0_lon-71.5_20250603_T19TCJ_t118,34.995164,0.938541,0.644956,1.016740,0.017793,0.855248,0.929677
lat45.0_lon11.0_20231008_T32TPQ_t057,32.283190,0.934785,1.804099,1.277879,0.024313,0.896874,0.936760
lat45.0_lon11.0_20231008_T32TPQ_t084,40.060661,0.961645,2.137154,1.527895,0.009930,0.882593,0.911853
lat45.5_lon40.0_20230808_T37TEL_t093,35.276747,0.962347,1.607332,1.026758,0.017225,0.899490,0.980143
lat45.5_lon40.0_20230808_T37TEL_t108,35.947538,0.960066,1.395933,1.109782,0.015945,0.879351,0.985210
lat45.5_lon40.0_20230808_T37TEL_t110,40.828013,0.975435,2.454294,1.482465,0.009091,0.909630,0.972912
lat45.5_lon40.0_20230808_T37TEL_t114,33.042075,0.946374,2.034144,1.036839,0.022279,0.906842,0.981571
lat45.5_lon40.0_20230808_T37TEL_t150,38.509093,0.968000,2.429673,1.260656,0.011873,0.919844,0.977070
lat45.5_lon40.0_20230808_T37TEL_t165,34.629308,0.968149,1.869918,1.069619,0.018558,0.930413,0.986721
lat45.5_lon40.0_20230808_T37TEL_t183,35.902285,0.969938,2.331081,1.236674,0.016028,0.916834,0.983414
lat45.5_lon40.0_20230808_T37TEL_t191,41.760242,0.979673,2.007804,1.348057,0.008166,0.909604,0.980878
lat46.0_lon-122.0_20250417_T10TES_t076,29.599015,0.843715,2.032483,3.901200,0.033117,0.697699,0.841270
lat46.0_lon-122.0_20250417_T10TES_t183,33.231419,0.885955,1.710093,4.248834,0.021799,0.592561,0.857447
lat46.0_lon-122.0_20250417_T10TES_t197,34.277697,0.903672,3.567019,4.234996,0.019325,0.699479,0.909617
lat46.0_lon-122.0_20250417_T10TES_t198,30.822490,0.874000,3.252265,5.322491,0.028766,0.664675,0.899257
lat46.0_lon-122.0_20250417_T10TES_t213,33.651388,0.903375,2.536011,2.722384,0.020770,0.800029,0.920232
lat47.0_lon-108.0_20240806_T12TYT_t059,30.827110,0.879785,1.306462,1.165648,0.028750,0.810622,0.909984
lat47.0_lon-108.0_20240806_T12TYT_t103,32.409497,0.884278,1.239701,0.986401,0.023962,0.812728,0.895841
lat47.0_lon-108.0_20240806_T12TYT_t149,35.217218,0.904423,0.650175,0.588782,0.017344,0.796106,0.884844
lat47.0_lon-108.0_20240806_T12TYT_t181,34.958422,0.915761,1.159333,0.812590,0.017868,0.805701,0.884343
lat47.0_lon-108.0_20240806_T12TYT_t201,37.904974,0.942919,0.603728,0.502203,0.012728,0.833699,0.946731
lat47.5_lon-100.5_20231008_T14TLT_t028,34.021037,0.937317,2.421423,1.130382,0.019904,0.877058,0.962920
lat47.5_lon-100.5_20231008_T14TLT_t089,29.619259,0.882232,2.461476,1.763862,0.033040,0.811367,0.917956
lat47.5_lon-100.5_20231008_T14TLT_t105,30.570813,0.864410,1.674700,1.604324,0.029611,0.771986,0.912620
lat47.5_lon-100.5_20231008_T14TLT_t111,33.065302,0.936140,1.846780,1.215492,0.022220,0.870119,0.957090
lat47.5_lon-100.5_20231008_T14TLT_t126,32.163279,0.922038,2.869165,1.704849,0.024651,0.853720,0.954557
lat47.5_lon-100.5_20231008_T14TLT_t147,32.981347,0.940540,2.212273,1.185113,0.022435,0.880950,0.963240
lat47.5_lon-100.5_20231008_T14TLT_t227,31.348292,0.876316,1.231843,1.358652,0.027076,0.801216,0.890443
lat47.5_lon24.5_20250805_T35TLN_t130,32.204739,0.903646,1.014558,1.824222,0.024534,0.795666,0.958511
lat47.5_lon24.5_20250805_T35TLN_t131,34.043533,0.912785,1.161953,2.683940,0.019853,0.754720,0.878791
lat47.5_lon24.5_20250805_T35TLN_t156,30.320021,0.850618,1.124931,2.239481,0.030479,0.718264,0.842591
lat47.5_lon24.5_20250805_T35TLN_t178,33.934493,0.887605,1.395864,2.571382,0.020104,0.747775,0.865675
lat49.0_lon13.2_20250406_T32UQV_t071,36.112211,0.921798,2.812270,2.068962,0.015646,0.840930,0.924941
lat49.0_lon13.2_20250406_T32UQV_t084,29.940886,0.882279,2.633569,1.893190,0.031839,0.850632,0.940139
lat49.0_lon13.2_20250406_T32UQV_t085,36.800033,0.926630,2.837936,2.315537,0.014454,0.842154,0.932629
lat49.0_lon13.2_20250406_T32UQV_t094,33.269218,0.888424,3.074471,2.131948,0.021704,0.796125,0.929913
lat49.0_lon34.0_20250606_T36UWV_t023,34.169551,0.956782,1.953398,0.930220,0.019567,0.897113,0.955272
lat49.0_lon34.0_20250606_T36UWV_t063,32.820632,0.936649,2.425329,1.123272,0.022854,0.881963,0.961072
lat49.0_lon34.0_20250606_T36UWV_t069,34.593122,0.953438,1.487853,0.975157,0.018636,0.900917,0.980097
lat49.0_lon66.0_20230818_T41UQQ_t023,42.243619,0.973058,0.314778,0.238946,0.007724,0.921859,0.979292
lat49.2_lon20.0_20250815_T34UDV_t022,29.077432,0.898016,0.881567,2.183363,0.035166,0.800050,0.892650
lat49.2_lon20.0_20250815_T34UDV_t034,30.495872,0.892701,1.503418,1.997483,0.029868,0.833711,0.925869
lat49.2_lon20.0_20250815_T34UDV_t056,28.116226,0.796373,1.385362,2.927621,0.039282,0.636677,0.799015
lat49.2_lon20.0_20250815_T34UDV_t090,29.296755,0.901873,0.923005,1.957627,0.034290,0.833765,0.923312
lat49.2_lon20.0_20250815_T34UDV_t137,32.844120,0.902406,2.041135,1.984218,0.022793,0.813337,0.926958
lat51.0_lon-106.5_20250408_T13UCS_t042,32.907007,0.857283,4.004149,2.760666,0.022628,0.711957,0.843634
lat51.0_lon46.0_20241013_T38UNB_t016,34.671610,0.948577,1.257279,0.999504,0.018468,0.882885,0.976015
lat51.0_lon46.0_20241013_T38UNB_t033,36.995091,0.968338,1.147176,0.756352,0.014133,0.924937,0.979771
lat51.0_lon46.0_20241013_T38UNB_t046,34.777354,0.947654,1.355679,0.830873,0.018245,0.903472,0.976536
lat51.0_lon46.0_20241013_T38UNB_t072,36.307974,0.959709,1.093387,0.745008,0.015297,0.915936,0.979249
lat51.0_lon46.0_20241013_T38UNB_t076,33.973751,0.940503,0.902588,0.755797,0.020013,0.865615,0.961416
lat51.0_lon46.0_20241013_T38UNB_t117,31.131094,0.902444,1.204094,1.240342,0.027762,0.804414,0.918520
lat51.0_lon46.0_20241013_T38UNB_t173,34.141154,0.936088,0.998011,0.806528,0.019631,0.832882,0.959549
lat51.0_lon46.0_20241013_T38UNB_t177,29.875510,0.837320,1.439213,2.142076,0.032079,0.756912,0.868512
lat51.0_lon67.0_20230613_T42UUB_t192,29.106057,0.813747,2.878441,1.964952,0.035051,0.495986,0.866540
lat51.0_lon67.0_20230613_T42UUB_t219,43.131854,0.984650,0.430368,0.242722,0.006973,0.873617,0.974663
lat51.5_lon-0.1_20230613_T30UXC_t124,39.994073,0.949748,2.246465,2.281948,0.010007,0.798335,0.891258
lat7.5_lon30.5_20241128_T35NRJ_t025,36.263464,0.961005,1.121803,0.672206,0.015375,0.911895,0.979483
lat7.5_lon30.5_20241128_T35NRJ_t027,35.643932,0.962748,0.901251,0.767394,0.016512,0.898852,0.962754
lat7.5_lon30.5_20241128_T35NRJ_t072,35.290299,0.954444,1.022131,0.758724,0.017198,0.918069,0.973695
lat7.5_lon30.5_20241128_T35NRJ_t086,35.365947,0.968510,1.305399,1.467569,0.017049,0.948891,0.981405
lat7.5_lon30.5_20241128_T35NRJ_t099,38.207872,0.962616,0.670220,0.689319,0.012292,0.888830,0.984739
lat7.5_lon30.5_20241128_T35NRJ_t105,32.780606,0.953342,1.050421,0.972123,0.022960,0.908396,0.951462
lat7.5_lon30.5_20241128_T35NRJ_t133,34.230776,0.945067,1.371321,0.981289,0.019429,0.873218,0.971662
lat7.5_lon30.5_20241128_T35NRJ_t150,37.626112,0.969416,0.874615,0.713761,0.013143,0.925469,0.981676
lat7.5_lon30.5_20241128_T35NRJ_t183,38.521135,0.961384,0.758613,0.615239,0.011856,0.888068,0.969276
lat7.5_lon30.5_20241128_T35NRJ_t184,34.888532,0.935962,1.001035,1.130202,0.018012,0.858118,0.972094
lat9.5_lon7.5_20241128_T32PLR_t054,35.130939,0.933567,1.140318,0.882992,0.017517,0.883715,0.936150
lat9.5_lon7.5_20241128_T32PLR_t092,34.418841,0.942996,1.034742,0.739991,0.019013,0.910531,0.947989
lat9.5_lon7.5_20241128_T32PLR_t136,31.318131,0.856739,1.374236,1.277879,0.027170,0.785238,0.911623
lat9.5_lon7.5_20241128_T32PLR_t137,29.518412,0.805463,1.376686,1.604057,0.033426,0.708940,0.812812
MEAN,33.891629,0.911475,1.334312,1.321858,0.021916,0.827743,0.924552
