scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC
lat32.5_lon-106.5_20231204_T13SCR_t109,36.504380,0.940963,0.445083,0.535537,0.014955,0.892090,0.971919
lat32.5_lon44.5_20250801_T38SMB_t102,36.477022,0.943848,1.343549,0.912752,0.015002,0.898388,0.954343
lat32.5_lon44.5_20250801_T38SMB_t155,40.550443,0.969533,0.585890,0.301121,0.009386,0.930862,0.971553
lat33.0_lon-115.5_20260130_T11SPS_t080,29.819270,0.812361,0.972131,1.741582,0.032288,0.710355,0.844401
lat33.0_lon-115.5_20260130_T11SPS_t081,33.666173,0.885475,1.062177,1.759005,0.020734,0.755533,0.863712
lat33.0_lon-115.5_20260130_T11SPS_t127,36.110837,0.911207,0.425780,0.487508,0.015648,0.838651,0.930446
lat33.0_lon-115.5_20260130_T11SPS_t147,30.689070,0.792781,0.447945,1.026619,0.029211,0.613970,0.907288
lat33.0_lon-115.5_20260130_T11SPS_t245,33.787468,0.912444,2.866938,1.625509,0.020447,0.862588,0.956540
lat33.0_lon-4.5_20231025_T30SUB_t091,30.320997,0.892490,0.950171,1.368543,0.030475,0.845139,0.954307
lat33.0_lon-4.5_20231025_T30SUB_t095,29.478093,0.837316,0.690848,1.198335,0.033581,0.772827,0.926040
lat33.0_lon-4.5_20231025_T30SUB_t101,31.219207,0.863741,0.573086,0.956918,0.027481,0.808428,0.928617
lat33.0_lon-4.5_20231025_T30SUB_t148,31.200616,0.853179,0.697646,0.839196,0.027540,0.766518,0.901323
lat33.0_lon-4.5_20231025_T30SUB_t176,33.727431,0.913594,1.090718,0.763279,0.020589,0.850145,0.965662
lat33.0_lon-4.5_20231025_T30SUB_t198,32.366704,0.924393,1.269839,0.967554,0.024080,0.891352,0.980534
lat33.0_lon54.0_20240622_T39SYS_t099,37.796515,0.950271,0.265972,0.343724,0.012888,0.879677,0.983924
lat33.0_lon54.0_20240622_T39SYS_t115,40.583359,0.973159,0.244656,0.305004,0.009350,0.917190,0.992767
lat34.5_lon-118.5_20250801_T11SLU_t046,36.942517,0.923756,0.508215,0.495197,0.014219,0.845315,0.940211
lat34.5_lon-118.5_20250801_T11SLU_t066,38.847942,0.964708,0.659341,0.402847,0.011418,0.931456,0.975433
lat34.5_lon-118.5_20250801_T11SLU_t101,30.566100,0.837016,1.544090,1.586058,0.029627,0.765321,0.900522
lat34.5_lon-118.5_20250801_T11SLU_t106,32.427965,0.847946,1.155726,1.162292,0.023911,0.748411,0.934235
lat34.5_lon-118.5_20250801_T11SLU_t107,35.560177,0.914368,0.750588,0.709080,0.016672,0.844198,0.954377
lat34.5_lon-118.5_20250801_T11SLU_t156,33.083393,0.843447,1.551277,1.766619,0.022173,0.645185,0.867812
lat34.5_lon-118.5_20250801_T11SLU_t162,35.979350,0.887939,1.374157,1.366026,0.015887,0.682570,0.885878
lat34.5_lon-118.5_20250801_T11SLU_t174,36.084693,0.894738,2.096353,1.706841,0.015695,0.704645,0.895753
lat34.5_lon-118.5_20250801_T11SLU_t182,30.705960,0.767055,1.417838,1.434818,0.029154,0.613310,0.900989
lat34.5_lon-118.5_20250801_T11SLU_t215,29.688261,0.809509,1.794578,1.824047,0.032778,0.739529,0.931485
lat34.5_lon-118.5_20250801_T11SLU_t217,30.880615,0.820828,1.335538,1.524148,0.028574,0.734236,0.934025
lat34.5_lon-118.5_20250801_T11SLU_t237,33.572654,0.832481,1.708506,1.862901,0.020959,0.660892,0.894150
lat34.5_lon-118.5_20250801_T11SLU_t243,31.678831,0.778666,2.208137,1.910026,0.026065,0.597351,0.817524
lat34.5_lon-118.5_20250801_T11SLU_t252,41.526342,0.963365,1.626158,1.541162,0.008388,0.841371,0.932691
lat34.5_lon52.5_20260130_T39SXU_t092,35.522001,0.956704,0.317269,0.520373,0.016746,0.902340,0.982505
lat34.5_lon52.5_20260130_T39SXU_t095,34.706677,0.896425,0.437574,0.657513,0.018394,0.827122,0.929252
lat34.5_lon52.5_20260130_T39SXU_t103,29.885437,0.813777,0.838954,1.841331,0.032043,0.723939,0.857087
lat35.5_lon-98.0_20240821_T14SNE_t040,34.588842,0.955607,1.377149,0.835834,0.018645,0.929189,0.971241
lat35.5_lon-98.0_20240821_T14SNE_t153,31.223869,0.950640,1.997714,1.276405,0.027467,0.937805,0.973354
lat35.7_lon51.4_20250602_T39SWV_t009,31.927926,0.837975,2.025365,1.558675,0.025328,0.706743,0.915441
lat35.7_lon51.4_20250602_T39SWV_t014,31.077325,0.804086,1.312049,1.224275,0.027934,0.680854,0.918056
lat35.7_lon51.4_20250602_T39SWV_t027,40.059813,0.940634,1.236010,1.117829,0.009931,0.731334,0.934686
lat35.7_lon51.4_20250602_T39SWV_t105,38.715457,0.957759,1.219834,1.214241,0.011594,0.882651,0.950407
lat36.0_lon71.0_20231005_T42SXE_t115,29.471573,0.855267,4.441884,3.664368,0.033606,0.771314,0.936988
lat36.1_lon-112.11_20230623_T12SUF_t144,34.846040,0.908078,0.824942,0.768317,0.018101,0.825809,0.925530
lat36.1_lon-112.11_20230623_T12SUF_t161,33.843088,0.888239,1.028496,0.881215,0.020316,0.781838,0.926674
lat36.1_lon-112.11_20230623_T12SUF_t183,37.778130,0.941223,0.933105,0.705523,0.012915,0.871613,0.920205
lat36.1_lon-112.11_20230623_T12SUF_t195,35.068992,0.858646,0.924382,0.875861,0.017642,0.655839,0.884246
lat36.1_lon-112.11_20230623_T12SUF_t200,34.521841,0.895091,1.347336,0.996307,0.018789,0.775678,0.925815
lat36.5_lon-119.5_20250601_T11SKA_t150,37.952718,0.962719,1.508326,0.930822,0.012658,0.893046,0.977205
lat36.5_lon-119.5_20250601_T11SKA_t156,30.308172,0.894608,3.017201,1.757287,0.030520,0.848040,0.949578
lat36.5_lon-119.5_20250601_T11SKA_t166,36.105277,0.963892,1.280252,0.852150,0.015658,0.899528,0.984955
lat36.5_lon-119.5_20250601_T11SKA_t183,35.320064,0.947508,1.651096,0.913329,0.017139,0.887476,0.979956
lat36.5_lon-119.5_20250601_T11SKA_t185,34.633251,0.943987,1.706294,1.165471,0.018550,0.850154,0.983344
lat37.0_lon-118.5_20250619_T11SLA_t083,35.407796,0.913013,3.004796,1.990546,0.016967,0.807152,0.929902
lat37.0_lon-118.5_20250619_T11SLA_t104,34.346083,0.899291,0.682226,0.687627,0.019173,0.821854,0.932914
lat37.0_lon-118.5_20250619_T11SLA_t151,34.994895,0.908779,1.832066,1.237921,0.017793,0.829425,0.937208
lat37.0_lon-6.3_20240821_T29SQB_t113,31.339289,0.836151,1.703671,1.356581,0.027104,0.756903,0.858208
lat37.0_lon-6.3_20240821_T29SQB_t130,33.464120,0.910995,1.242206,1.081535,0.021222,0.860811,0.962943
lat37.0_lon-6.3_20240821_T29SQB_t138,31.789063,0.937614,2.086262,1.108207,0.025736,0.920300,0.964773
lat37.0_lon-6.3_20240821_T29SQB_t150,35.117202,0.947310,0.937513,0.639626,0.017544,0.909640,0.970882
lat37.0_lon-6.3_20240821_T29SQB_t152,34.223232,0.934825,1.000663,0.674434,0.019446,0.899644,0.958625
lat37.0_lon-6.3_20240821_T29SQB_t195,34.727811,0.944698,1.081165,0.769568,0.018349,0.918730,0.964736
lat37.0_lon-6.3_20240821_T29SQB_t219,33.419136,0.931691,1.420606,1.015068,0.021333,0.891159,0.976711
lat37.0_lon-6.3_20240821_T29SQB_t221,34.069690,0.931849,1.259791,0.938757,0.019793,0.898965,0.970191
lat37.0_lon-6.3_20240821_T29SQB_t239,30.946196,0.917530,1.750108,1.242774,0.028359,0.891338,0.965925
lat37.5_lon-120.0_20250619_T10SGG_t036,37.679947,0.950945,0.612443,0.545964,0.013062,0.907226,0.966184
lat38.5_lon-8.0_20230407_T29SNC_t058,34.093971,0.909865,1.235498,1.066109,0.019738,0.833482,0.941546
lat38.5_lon-8.0_20230407_T29SNC_t105,38.071475,0.942004,1.123589,0.943107,0.012486,0.848264,0.956655
lat38.5_lon-8.0_20230407_T29SNC_t154,33.088058,0.919673,1.425408,1.017123,0.022161,0.872305,0.968679
lat38.5_lon-8.0_20230407_T29SNC_t155,34.111520,0.940412,1.459596,0.941983,0.019698,0.906314,0.968023
lat38.5_lon-8.0_20230407_T29SNC_t156,33.625252,0.916928,1.393399,1.028256,0.020832,0.873509,0.950693
lat38.5_lon-8.0_20230407_T29SNC_t250,32.532191,0.923701,2.113279,1.403691,0.023626,0.877200,0.963913
lat38.5_lon-98.5_20230822_T14SNH_t091,31.847761,0.928851,2.457924,1.382472,0.025563,0.884034,0.964270
lat38.5_lon-98.5_20230822_T14SNH_t095,31.989929,0.909641,1.828485,0.914251,0.025148,0.825723,0.956548
lat38.5_lon-98.5_20230822_T14SNH_t097,33.583154,0.932553,1.783049,1.049320,0.020934,0.876524,0.959949
lat38.5_lon-98.5_20230822_T14SNH_t191,36.607606,0.953400,1.015405,0.779641,0.014778,0.894155,0.975207
lat38.5_lon-98.5_20230822_T14SNH_t195,31.003891,0.932212,2.403346,1.378867,0.028171,0.901198,0.966019
lat38.5_lon-98.5_20230822_T14SNH_t246,31.940910,0.936316,1.911548,1.332074,0.025290,0.899336,0.969212
lat39.0_lon-106.0_20231006_T13SCD_t052,29.522381,0.902934,2.416937,3.604144,0.033410,0.835919,0.955610
lat39.0_lon-106.0_20231006_T13SCD_t073,32.532256,0.906815,3.041966,3.062521,0.023626,0.834554,0.941049
lat39.0_lon-106.0_20231006_T13SCD_t091,32.249711,0.856380,4.572854,3.698179,0.024407,0.758051,0.928713
lat39.0_lon-106.0_20231006_T13SCD_t093,33.302429,0.911291,2.432407,3.747440,0.021621,0.788672,0.926801
lat39.0_lon-106.0_20231006_T13SCD_t096,32.980681,0.880645,4.996615,2.996594,0.022437,0.807346,0.934086
lat39.0_lon-106.0_20231006_T13SCD_t106,35.155870,0.888990,4.493094,3.496065,0.017467,0.733477,0.933979
lat39.0_lon-106.0_20231006_T13SCD_t114,27.421444,0.871828,2.958894,3.138966,0.042553,0.818995,0.952066
lat39.5_lon-104.0_20230606_T13SED_t077,31.882300,0.851579,3.120840,1.394987,0.025462,0.726436,0.961463
lat40.0_lon116.5_20250403_T50TMK_t162,41.591831,0.950881,1.358029,1.229466,0.008325,0.791473,0.933580
lat40.0_lon116.5_20250403_T50TMK_t225,38.490294,0.947216,1.108485,0.777602,0.011898,0.899940,0.940281
lat40.0_lon116.5_20250403_T50TMK_t246,42.246160,0.965875,1.153757,0.756662,0.007721,0.883791,0.946155
lat40.0_lon116.5_20250403_T50TMK_t261,37.607736,0.945307,1.101815,0.727664,0.013171,0.898176,0.948926
lat40.0_lon116.5_20250403_T50TMK_t262,42.587943,0.968200,1.273591,0.782850,0.007423,0.876615,0.944562
lat41.0_lon-124.0_20250603_T10TDL_t042,34.920207,0.914198,1.392761,1.921088,0.017947,0.812683,0.934079
lat42.0_lon-101.0_20231006_T14TLM_t037,35.120117,0.925501,0.865657,0.714092,0.017539,0.863055,0.945507
lat42.0_lon-101.0_20231006_T14TLM_t040,33.112411,0.914353,1.450693,0.971264,0.022099,0.870189,0.964140
lat42.0_lon-101.0_20231006_T14TLM_t142,35.310043,0.919104,0.796859,0.771780,0.017159,0.833811,0.934548
lat42.0_lon115.0_20230623_T50TLM_t158,37.252483,0.938661,0.861360,0.539159,0.013721,0.840460,0.934139
lat42.0_lon13.5_20230822_T33TUG_t103,30.856874,0.790258,1.312938,1.751035,0.028652,0.546833,0.842480
lat42.0_lon13.5_20230822_T33TUG_t140,31.927044,0.823780,1.722947,1.747892,0.025331,0.653065,0.905196
lat42.0_lon13.5_20230822_T33TUG_t147,34.752827,0.925511,1.866436,1.176619,0.018296,0.882635,0.953792
lat42.0_lon13.5_20230822_T33TUG_t199,33.001332,0.819067,1.341495,1.861044,0.022384,0.488910,0.853887
lat42.0_lon13.5_20230822_T33TUG_t214,37.069188,0.910234,2.073630,1.843493,0.014013,0.749118,0.891088
lat42.0_lon13.5_20230822_T33TUG_t219,30.182520,0.785376,1.070149,2.050954,0.030965,0.470731,0.924489
lat42.0_lon13.5_20230822_T33TUG_t234,32.415129,0.874984,2.330207,1.601395,0.023947,0.812726,0.909262
lat42.5_lon-106.5_20250818_T13TCH_t083,34.741238,0.929448,1.047185,0.737851,0.018321,0.853851,0.951326
lat42.5_lon-106.5_20250818_T13TCH_t192,32.154461,0.915177,2.013646,1.149773,0.024676,0.878434,0.957988
lat42.5_lon-106.5_20250818_T13TCH_t238,33.105182,0.866044,0.575922,0.750178,0.022118,0.745489,0.894588
lat42.5_lon-106.5_20250818_T13TCH_t260,37.650212,0.949190,0.540763,0.694077,0.013107,0.847247,0.954975
lat42.7_lon0.5_20250803_T31TCH_t124,30.234673,0.777403,2.109284,2.052311,0.030780,0.567100,0.916846
lat42.7_lon0.5_20250803_T31TCH_t136,32.203379,0.775878,2.722726,2.491478,0.024538,0.466376,0.887764
lat42.7_lon0.5_20250803_T31TCH_t177,27.596964,0.644819,2.823771,3.026542,0.041702,0.377687,0.860754
lat42.7_lon0.5_20250803_T31TCH_t186,26.411450,0.681213,2.587036,2.589682,0.047800,0.547637,0.889963
lat43.5_lon104.0_20230822_T48TVP_t072,42.020165,0.963284,0.267985,0.267997,0.007925,0.826342,0.974868
lat44.0_lon-71.5_20250603_T19TCJ_t118,35.233507,0.931216,0.661182,1.022427,0.017311,0.816519,0.934484
lat45.0_lon11.0_20231008_T32TPQ_t057,34.322003,0.945718,1.731746,1.014935,0.019226,0.916496,0.958135
lat45.0_lon11.0_20231008_T32TPQ_t084,42.167215,0.969093,2.028435,1.185596,0.007792,0.904896,0.948484
lat45.5_lon40.0_20230808_T37TEL_t093,34.817541,0.953108,1.681162,1.090395,0.018160,0.878088,0.978497
lat45.5_lon40.0_20230808_T37TEL_t108,35.025495,0.951563,1.599999,1.189754,0.017731,0.858790,0.983389
lat45.5_lon40.0_20230808_T37TEL_t110,40.837561,0.974931,2.395244,1.355701,0.009081,0.907771,0.976983
lat45.5_lon40.0_20230808_T37TEL_t114,32.538268,0.936271,2.092722,1.098170,0.023609,0.890369,0.979137
lat45.5_lon40.0_20230808_T37TEL_t150,38.697146,0.964641,2.292851,1.254769,0.011618,0.911867,0.976259
lat45.5_lon40.0_20230808_T37TEL_t165,33.936738,0.957294,1.967186,1.136599,0.020098,0.905134,0.982804
lat45.5_lon40.0_20230808_T37TEL_t183,35.447044,0.961168,2.284399,1.310557,0.016891,0.891075,0.981315
lat45.5_lon40.0_20230808_T37TEL_t191,41.809546,0.978915,1.931966,1.313070,0.008119,0.897665,0.980425
lat46.0_lon-122.0_20250417_T10TES_t076,31.116236,0.809467,2.197926,3.192151,0.027809,0.584629,0.896870
lat46.0_lon-122.0_20250417_T10TES_t183,35.575046,0.893812,1.476080,3.929845,0.016644,0.587059,0.903136
lat46.0_lon-122.0_20250417_T10TES_t197,34.598310,0.900450,3.510794,4.171636,0.018624,0.700612,0.929268
lat46.0_lon-122.0_20250417_T10TES_t198,30.869797,0.881418,3.065286,4.650123,0.028609,0.685018,0.937568
lat46.0_lon-122.0_20250417_T10TES_t213,35.235483,0.907596,2.726831,2.330104,0.017307,0.803859,0.941902
lat47.0_lon-108.0_20240806_T12TYT_t059,29.162901,0.805903,1.784676,1.410909,0.034822,0.711458,0.864133
lat47.0_lon-108.0_20240806_T12TYT_t103,32.197615,0.862745,1.270369,0.997199,0.024554,0.770407,0.896699
lat47.0_lon-108.0_20240806_T12TYT_t149,34.543918,0.878247,0.672844,0.625682,0.018741,0.749465,0.873545
lat47.0_lon-108.0_20240806_T12TYT_t181,34.906673,0.907714,1.104363,0.796126,0.017975,0.788125,0.908104
lat47.0_lon-108.0_20240806_T12TYT_t201,37.572235,0.928105,0.626519,0.519798,0.013225,0.797826,0.946972
lat47.5_lon-100.5_20231008_T14TLT_t028,34.303583,0.934952,2.364399,1.072402,0.019267,0.876983,0.967683
lat47.5_lon-100.5_20231008_T14TLT_t089,31.725873,0.900661,2.508692,1.360163,0.025924,0.844748,0.956508
lat47.5_lon-100.5_20231008_T14TLT_t105,31.977294,0.876477,1.728487,1.424747,0.025185,0.790194,0.937734
lat47.5_lon-100.5_20231008_T14TLT_t111,33.926921,0.932576,1.922094,1.092832,0.020121,0.869807,0.963650
lat47.5_lon-100.5_20231008_T14TLT_t126,33.784776,0.929073,2.773551,1.397069,0.020453,0.866654,0.970272
lat47.5_lon-100.5_20231008_T14TLT_t147,34.094313,0.940847,2.279213,1.015733,0.019737,0.882465,0.975452
lat47.5_lon-100.5_20231008_T14TLT_t227,32.539837,0.887920,1.370681,1.202288,0.023605,0.826575,0.916744
lat47.5_lon24.5_20250805_T35TLN_t130,33.832722,0.923120,1.090895,1.605691,0.020341,0.823270,0.969277
lat47.5_lon24.5_20250805_T35TLN_t131,37.589427,0.936848,1.207222,2.021905,0.013199,0.804065,0.939857
lat47.5_lon24.5_20250805_T35TLN_t156,32.168615,0.831978,1.202163,1.991665,0.024636,0.655922,0.887316
lat47.5_lon24.5_20250805_T35TLN_t178,36.032094,0.911465,1.405750,2.064990,0.015790,0.790218,0.915258
lat49.0_lon13.2_20250406_T32UQV_t071,36.753833,0.925647,2.773815,1.969119,0.014531,0.845871,0.933857
lat49.0_lon13.2_20250406_T32UQV_t084,30.120022,0.880049,2.657308,1.869747,0.031189,0.850014,0.941202
lat49.0_lon13.2_20250406_T32UQV_t085,37.124000,0.927805,2.854112,2.198371,0.013925,0.845923,0.937751
lat49.0_lon13.2_20250406_T32UQV_t094,34.147285,0.895410,2.995365,1.975875,0.019617,0.808990,0.943334
lat49.0_lon34.0_20250606_T36UWV_t023,35.106190,0.958645,1.854128,0.815846,0.017567,0.910107,0.970954
lat49.0_lon34.0_20250606_T36UWV_t063,32.759352,0.931222,2.353799,1.082678,0.023016,0.877214,0.964806
lat49.0_lon34.0_20250606_T36UWV_t069,34.381107,0.949983,1.673901,0.982345,0.019096,0.902389,0.981272
lat49.0_lon66.0_20230818_T41UQQ_t023,42.085810,0.971021,0.307256,0.242344,0.007865,0.914130,0.979358
lat49.2_lon20.0_20250815_T34UDV_t022,29.789301,0.868698,0.917833,2.007041,0.032399,0.722771,0.908862
lat49.2_lon20.0_20250815_T34UDV_t034,31.945955,0.900945,1.381356,1.741321,0.025276,0.844449,0.945025
lat49.2_lon20.0_20250815_T34UDV_t056,30.410168,0.824643,1.190630,2.173413,0.030164,0.634262,0.879138
lat49.2_lon20.0_20250815_T34UDV_t090,31.425457,0.915535,0.918644,1.635066,0.026837,0.856959,0.950674
lat49.2_lon20.0_20250815_T34UDV_t137,34.326715,0.914344,1.898437,1.733269,0.019216,0.844028,0.948688
lat51.0_lon-106.5_20250408_T13UCS_t042,34.348276,0.872280,3.749841,2.330876,0.019168,0.729481,0.895439
lat51.0_lon46.0_20241013_T38UNB_t016,35.426542,0.953039,1.570851,0.927121,0.016931,0.898118,0.980429
lat51.0_lon46.0_20241013_T38UNB_t033,36.944081,0.960534,1.343665,0.759563,0.014217,0.905033,0.980298
lat51.0_lon46.0_20241013_T38UNB_t046,34.958577,0.942866,1.414253,0.817423,0.017868,0.891330,0.977548
lat51.0_lon46.0_20241013_T38UNB_t072,36.300031,0.956229,1.223055,0.742287,0.015311,0.911742,0.980103
lat51.0_lon46.0_20241013_T38UNB_t076,37.026907,0.955007,0.962529,0.564131,0.014082,0.898447,0.980805
lat51.0_lon46.0_20241013_T38UNB_t117,34.730860,0.929611,1.333113,0.841594,0.018342,0.854623,0.963557
lat51.0_lon46.0_20241013_T38UNB_t173,34.874564,0.940110,1.025136,0.738159,0.018041,0.844430,0.966961
lat51.0_lon46.0_20241013_T38UNB_t177,29.608944,0.818709,1.683581,2.203883,0.033079,0.736867,0.860326
lat51.0_lon67.0_20230613_T42UUB_t192,33.949799,0.920510,1.300672,0.977005,0.020068,0.770084,0.962394
lat51.0_lon67.0_20230613_T42UUB_t219,43.424748,0.983902,0.384839,0.223686,0.006742,0.880022,0.977922
lat51.5_lon-0.1_20230613_T30UXC_t124,40.661202,0.951258,2.098251,2.125904,0.009267,0.801313,0.907585
lat7.5_lon30.5_20241128_T35NRJ_t025,35.851413,0.953959,1.211775,0.693123,0.016122,0.901049,0.978383
lat7.5_lon30.5_20241128_T35NRJ_t027,35.904980,0.955574,0.976480,0.772992,0.016023,0.878581,0.960280
lat7.5_lon30.5_20241128_T35NRJ_t072,34.321765,0.943578,1.263094,0.826344,0.019227,0.902476,0.970758
lat7.5_lon30.5_20241128_T35NRJ_t086,35.237587,0.962308,1.292852,1.496676,0.017303,0.937129,0.976800
lat7.5_lon30.5_20241128_T35NRJ_t099,37.312959,0.955720,0.651065,0.731973,0.013625,0.878006,0.983449
lat7.5_lon30.5_20241128_T35NRJ_t105,32.593652,0.950663,1.081637,0.947001,0.023459,0.902280,0.949255
lat7.5_lon30.5_20241128_T35NRJ_t133,34.612478,0.946372,1.291660,0.894392,0.018594,0.883729,0.977248
lat7.5_lon30.5_20241128_T35NRJ_t150,36.958363,0.964813,0.899688,0.736376,0.014193,0.919726,0.981969
lat7.5_lon30.5_20241128_T35NRJ_t183,39.211264,0.963198,0.755192,0.562304,0.010951,0.897532,0.975201
lat7.5_lon30.5_20241128_T35NRJ_t184,34.845364,0.936334,1.015200,1.149659,0.018102,0.859485,0.973019
lat9.5_lon7.5_20241128_T32PLR_t054,35.706450,0.938230,1.128485,0.843294,0.016394,0.893809,0.945602
lat9.5_lon7.5_20241128_T32PLR_t092,35.057249,0.946761,1.122126,0.698756,0.017666,0.918656,0.958754
lat9.5_lon7.5_20241128_T32PLR_t136,31.837534,0.865414,1.473973,1.213333,0.025593,0.804314,0.929115
lat9.5_lon7.5_20241128_T32PLR_t137,31.241001,0.856108,1.471344,1.388265,0.027413,0.785654,0.882715
MEAN,34.733882,0.912202,1.343651,1.177245,0.019687,0.827781,0.942631
