scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC
lat-47.0_lon-69.0_20260106_T19GDJ_t132,39.932295,0.941429,0.364748,0.276746,0.010078,0.742720,0.940836
lat-47.0_lon-69.0_20260106_T19GDJ_t214,23.882185,0.533606,0.953258,2.828880,0.063957,0.449388,0.708846
lat-47.0_lon-69.0_20260106_T19GDJ_t231,28.421845,0.711017,0.907666,1.659179,0.037923,0.549841,0.849004
lat-5.5_lon-37.5_20240629_T24MXV_t137,35.104444,0.946068,1.717171,1.027045,0.017570,0.908336,0.962689
lat-5.5_lon-37.5_20240629_T24MXV_t150,38.189295,0.971161,1.111415,1.317539,0.012318,0.910986,0.980151
lat-5.5_lon-37.5_20240629_T24MXV_t181,39.038424,0.964395,1.389407,1.255221,0.011171,0.872400,0.965313
lat-5.5_lon-37.5_20240629_T24MXV_t211,37.835382,0.969888,1.086498,1.349292,0.012830,0.855501,0.973821
lat-5.5_lon-37.5_20240629_T24MXV_t212,35.360009,0.937649,1.676961,1.597555,0.017061,0.810162,0.955315
lat-5.5_lon-37.5_20240629_T24MXV_t218,38.160229,0.959170,0.942251,1.190014,0.012359,0.873973,0.964910
lat-5.5_lon-37.5_20240629_T24MXV_t226,34.291408,0.932896,1.704399,2.062289,0.019294,0.777457,0.953940
lat-5.5_lon-37.5_20240629_T24MXV_t295,36.536756,0.945045,1.342089,1.274594,0.014899,0.844864,0.970375
lat-50.0_lon-71.0_20240120_T19FCE_t105,33.312842,0.857191,0.620373,0.859782,0.021595,0.695480,0.880477
lat-50.0_lon-71.0_20240120_T19FCE_t251,33.627035,0.827161,0.476064,0.728357,0.020828,0.627704,0.892929
lat13.0_lon14.0_20231029_T33PUQ_t033,23.771139,0.725547,2.779418,2.745473,0.064780,0.698779,0.896872
lat13.0_lon14.0_20231029_T33PUQ_t052,32.176847,0.927426,2.139165,1.349443,0.024613,0.886161,0.980314
lat13.0_lon14.0_20231029_T33PUQ_t053,32.590526,0.954480,2.057777,1.271826,0.023468,0.934219,0.983993
lat13.0_lon14.0_20231029_T33PUQ_t054,33.290975,0.952675,1.653321,1.277991,0.021650,0.925758,0.976175
lat13.0_lon14.0_20231029_T33PUQ_t058,33.260851,0.927881,1.308363,0.914700,0.021725,0.870917,0.958616
lat13.0_lon14.0_20231029_T33PUQ_t066,33.053578,0.959337,1.516141,1.247410,0.022250,0.934500,0.968144
lat13.0_lon14.0_20231029_T33PUQ_t070,37.718810,0.961520,0.950278,0.658603,0.013003,0.911150,0.969257
lat13.0_lon14.0_20231029_T33PUQ_t086,33.577989,0.919853,1.106911,0.840711,0.020946,0.876024,0.971976
lat13.0_lon14.0_20231029_T33PUQ_t089,36.450650,0.968849,1.216561,0.935423,0.015048,0.924933,0.973737
lat13.0_lon14.0_20231029_T33PUQ_t091,32.395196,0.947311,1.797239,1.177811,0.024002,0.911352,0.963911
lat13.0_lon14.0_20231029_T33PUQ_t114,39.177714,0.972768,1.675086,1.281752,0.010993,0.927501,0.971952
lat13.0_lon14.0_20231029_T33PUQ_t126,38.079108,0.967234,2.234233,1.597100,0.012475,0.926240,0.970454
lat13.5_lon40.7_20250330_T37PFQ_t029,35.963506,0.925836,0.809061,0.933899,0.015916,0.755380,0.945672
lat13.5_lon40.7_20250330_T37PFQ_t033,32.702834,0.840601,0.853248,0.750989,0.023166,0.721301,0.899759
lat13.5_lon40.7_20250330_T37PFQ_t072,31.674035,0.799698,0.492943,0.714841,0.026079,0.695864,0.897171
lat13.5_lon40.7_20250330_T37PFQ_t102,32.069402,0.823523,0.928787,1.044346,0.024919,0.713727,0.890316
lat13.5_lon40.7_20250330_T37PFQ_t103,34.777610,0.886006,0.756724,0.702320,0.018244,0.773416,0.921516
lat13.5_lon40.7_20250330_T37PFQ_t132,32.740774,0.931714,1.054906,0.884678,0.023065,0.901881,0.980097
lat13.5_lon40.7_20250330_T37PFQ_t134,31.615814,0.830145,0.705832,0.894778,0.026255,0.746870,0.935559
lat13.5_lon40.7_20250330_T37PFQ_t135,30.205439,0.778339,0.870798,1.410802,0.030884,0.663836,0.871000
lat13.5_lon40.7_20250330_T37PFQ_t212,37.741454,0.950260,0.543023,0.441413,0.012970,0.897980,0.977719
lat14.5_lon33.5_20251024_T36PWB_t069,36.952690,0.952094,1.416913,0.834749,0.014203,0.911926,0.949755
lat14.5_lon33.5_20251024_T36PWB_t085,33.184092,0.886292,1.778122,1.192527,0.021918,0.796052,0.877499
lat14.5_lon33.5_20251024_T36PWB_t097,35.263328,0.945673,1.621591,0.950496,0.017252,0.914461,0.969509
lat17.0_lon95.5_20251224_T46QGD_t163,30.104282,0.882582,3.169617,1.735937,0.031245,0.829656,0.952559
lat17.0_lon95.5_20251224_T46QGD_t200,30.858597,0.892770,3.542200,2.199855,0.028646,0.835050,0.953756
lat17.0_lon95.5_20251224_T46QGD_t278,23.983447,0.714995,6.246535,5.569999,0.063216,0.601317,0.743102
lat18.0_lon33.0_20231202_T36QWF_t104,40.168185,0.966840,0.345288,0.285609,0.009808,0.907924,0.979363
lat18.0_lon33.0_20231202_T36QWF_t106,37.537811,0.942770,0.385937,0.349478,0.013277,0.860212,0.976647
lat19.4_lon-99.1_20260221_T14QMG_t039,37.012061,0.928961,1.289033,1.057185,0.014106,0.855477,0.931955
lat19.4_lon-99.1_20260221_T14QMG_t045,39.542167,0.946255,1.605485,1.754970,0.010541,0.846267,0.908592
lat19.4_lon-99.1_20260221_T14QMG_t071,30.375541,0.731068,1.737318,2.425494,0.030285,0.549962,0.800258
lat21.0_lon17.5_20231203_T33QYD_t072,34.202881,0.926069,0.878771,0.815360,0.019492,0.867680,0.978774
lat21.0_lon17.5_20231203_T33QYD_t169,19.167809,0.364729,2.165032,5.040111,0.110055,0.314555,0.615643
lat22.5_lon78.0_20250129_T43QHE_t056,33.840481,0.881168,1.272098,1.317467,0.020322,0.759462,0.922209
lat22.5_lon78.0_20250129_T43QHE_t057,36.580019,0.890143,1.447382,1.683049,0.014825,0.676086,0.861395
lat22.5_lon78.0_20250129_T43QHE_t082,27.606248,0.721998,2.213952,2.199757,0.041657,0.624250,0.804324
lat22.5_lon78.0_20250129_T43QHE_t118,31.764692,0.906469,2.144469,1.522366,0.025809,0.857050,0.929214
lat23.0_lon88.0_20231227_T45QXF_t036,31.821433,0.842410,3.930317,2.821387,0.025641,0.760206,0.907203
lat23.0_lon88.0_20231227_T45QXF_t046,32.315435,0.876387,3.251768,2.201843,0.024223,0.804106,0.936772
