scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC
lat33.0_lon-115.5_20260130_T11SPS_t245,29.973230,0.915627,2.236502,2.473712,0.031720,0.877266,0.897647
lat33.0_lon-4.5_20231025_T30SUB_t091,26.899402,0.857074,1.243065,2.056080,0.045189,0.795245,0.903743
lat33.0_lon-4.5_20231025_T30SUB_t095,21.639996,0.644842,1.057887,3.011446,0.082794,0.570972,0.732694
lat33.0_lon-4.5_20231025_T30SUB_t101,28.862627,0.830554,0.753638,1.249311,0.036047,0.772099,0.884234
lat33.0_lon-4.5_20231025_T30SUB_t148,26.768493,0.766203,0.833089,1.339048,0.045875,0.675129,0.808278
lat33.0_lon-4.5_20231025_T30SUB_t176,31.140278,0.881141,1.301162,0.999473,0.027732,0.815218,0.942462
lat33.0_lon-4.5_20231025_T30SUB_t198,32.288011,0.917063,1.144679,0.957977,0.024300,0.880291,0.978096
lat33.0_lon54.0_20240622_T39SYS_t099,36.636592,0.949995,0.359699,0.397711,0.014729,0.885802,0.978803
lat33.0_lon54.0_20240622_T39SYS_t115,40.324533,0.972357,0.333847,0.321005,0.009633,0.917608,0.992007
lat34.5_lon-118.5_20250801_T11SLU_t046,35.467734,0.912340,0.529895,0.566019,0.016851,0.836642,0.925341
lat34.5_lon-118.5_20250801_T11SLU_t066,37.860805,0.959496,0.775258,0.482868,0.012793,0.927101,0.969821
lat34.5_lon-118.5_20250801_T11SLU_t101,27.534286,0.751928,1.999158,2.166576,0.042004,0.660343,0.826413
lat34.5_lon-118.5_20250801_T11SLU_t106,30.319805,0.810136,1.280666,1.416119,0.030480,0.700030,0.901119
lat34.5_lon-118.5_20250801_T11SLU_t107,33.822423,0.901746,0.959207,0.831490,0.020365,0.836132,0.941837
lat34.5_lon-118.5_20250801_T11SLU_t156,29.493678,0.782108,2.175446,2.513665,0.033521,0.581509,0.747496
lat34.5_lon-118.5_20250801_T11SLU_t162,30.554984,0.783465,1.980347,2.405602,0.029665,0.548809,0.756087
lat34.5_lon-118.5_20250801_T11SLU_t174,27.611291,0.752629,3.554903,4.005296,0.041633,0.578107,0.613238
lat34.5_lon-118.5_20250801_T11SLU_t182,26.261167,0.642788,2.006680,2.255221,0.048634,0.465155,0.789132
lat34.5_lon-118.5_20250801_T11SLU_t215,24.627139,0.702026,3.855078,3.012358,0.058701,0.635629,0.854704
lat34.5_lon-118.5_20250801_T11SLU_t217,27.666861,0.756347,2.213480,2.143579,0.041367,0.671300,0.881964
lat34.5_lon-118.5_20250801_T11SLU_t237,28.849640,0.709312,2.674261,2.856109,0.036101,0.537468,0.771081
lat34.5_lon-118.5_20250801_T11SLU_t243,24.057211,0.577968,3.677378,3.587914,0.062682,0.474271,0.582973
lat34.5_lon-118.5_20250801_T11SLU_t252,40.891300,0.959492,1.600656,1.620118,0.009025,0.834456,0.930889
lat34.5_lon52.5_20260130_T39SXU_t092,33.889799,0.948839,0.439126,0.633430,0.020207,0.894828,0.972234
lat34.5_lon52.5_20260130_T39SXU_t095,32.352863,0.876124,0.481254,0.857044,0.024119,0.806251,0.897887
lat34.5_lon52.5_20260130_T39SXU_t103,27.563827,0.775716,1.941231,2.443255,0.041861,0.692653,0.789816
lat35.5_lon-98.0_20240821_T14SNE_t040,34.250375,0.950220,1.277242,0.871919,0.019386,0.922146,0.960263
lat35.5_lon-98.0_20240821_T14SNE_t153,33.089421,0.954810,1.507092,1.023191,0.022158,0.944981,0.976669
lat35.7_lon51.4_20250602_T39SWV_t009,23.747412,0.653379,3.984748,3.699125,0.064958,0.517083,0.723764
lat35.7_lon51.4_20250602_T39SWV_t014,26.327153,0.715243,1.627536,2.079355,0.048266,0.586957,0.802472
lat35.7_lon51.4_20250602_T39SWV_t027,31.147991,0.835469,2.409371,3.095036,0.027708,0.568978,0.703778
lat35.7_lon51.4_20250602_T39SWV_t105,37.746025,0.953031,1.430240,1.368281,0.012963,0.876997,0.940177
lat36.0_lon71.0_20231005_T42SXE_t115,22.651083,0.724264,7.319090,8.077199,0.073696,0.645973,0.752927
lat36.1_lon-112.11_20230623_T12SUF_t144,30.746185,0.848313,1.065324,1.236205,0.029020,0.750550,0.845085
lat36.1_lon-112.11_20230623_T12SUF_t161,26.396145,0.792274,1.190702,2.068621,0.047884,0.698271,0.744785
lat36.1_lon-112.11_20230623_T12SUF_t183,36.310610,0.927321,0.952714,0.817281,0.015292,0.845833,0.901962
lat36.1_lon-112.11_20230623_T12SUF_t195,26.215540,0.731710,2.168346,2.193435,0.048890,0.571239,0.636869
lat36.1_lon-112.11_20230623_T12SUF_t200,31.013980,0.876162,1.493455,1.431908,0.028139,0.767472,0.848655
lat36.5_lon-119.5_20250601_T11SKA_t150,37.891300,0.965493,1.348581,0.960526,0.012748,0.905162,0.976753
lat36.5_lon-119.5_20250601_T11SKA_t156,28.586527,0.879455,2.526220,2.187641,0.037211,0.835798,0.921970
lat36.5_lon-119.5_20250601_T11SKA_t166,34.417791,0.965886,1.067907,1.000089,0.019016,0.903377,0.975035
lat36.5_lon-119.5_20250601_T11SKA_t183,29.869000,0.906561,2.100297,1.618080,0.032103,0.812577,0.926256
lat36.5_lon-119.5_20250601_T11SKA_t185,34.981282,0.951208,1.483869,1.133572,0.017821,0.881989,0.983007
lat37.0_lon-118.5_20250619_T11SLA_t083,30.992406,0.846352,3.461504,3.162062,0.028208,0.734371,0.867739
lat37.0_lon-118.5_20250619_T11SLA_t104,29.911231,0.853474,0.841378,1.090325,0.031948,0.764434,0.853102
lat37.0_lon-118.5_20250619_T11SLA_t151,28.678965,0.823296,2.309936,2.346508,0.036817,0.743578,0.827050
lat37.0_lon-6.3_20240821_T29SQB_t113,28.568002,0.788808,1.859687,1.760712,0.037291,0.716826,0.794477
lat37.0_lon-6.3_20240821_T29SQB_t130,32.794494,0.899806,1.386806,1.193238,0.022923,0.849701,0.958596
lat37.0_lon-6.3_20240821_T29SQB_t138,32.669422,0.944519,1.679062,1.040366,0.023256,0.930462,0.966550
lat37.0_lon-6.3_20240821_T29SQB_t150,35.328049,0.951622,0.838876,0.638289,0.017124,0.918460,0.971527
lat37.0_lon-6.3_20240821_T29SQB_t152,34.022745,0.934534,0.856428,0.696399,0.019900,0.901031,0.957966
lat37.0_lon-6.3_20240821_T29SQB_t195,33.810591,0.945503,1.090587,0.881606,0.020392,0.922434,0.959138
lat37.0_lon-6.3_20240821_T29SQB_t219,33.293241,0.929374,1.370891,1.081685,0.021644,0.890730,0.974145
lat37.0_lon-6.3_20240821_T29SQB_t221,33.996369,0.928251,1.255210,1.009611,0.019961,0.896097,0.968581
lat37.0_lon-6.3_20240821_T29SQB_t239,30.984783,0.918031,1.702646,1.315895,0.028233,0.895870,0.963237
lat37.5_lon-120.0_20250619_T10SGG_t036,36.472927,0.944329,0.630994,0.614046,0.015009,0.896873,0.956541
lat38.5_lon-8.0_20230407_T29SNC_t058,27.548266,0.826975,1.674409,2.040905,0.041936,0.729304,0.830390
lat38.5_lon-8.0_20230407_T29SNC_t105,35.652141,0.925416,1.239425,1.183595,0.016497,0.812506,0.918054
lat38.5_lon-8.0_20230407_T29SNC_t154,33.659308,0.932208,1.153924,0.882484,0.020751,0.892815,0.964831
lat38.5_lon-8.0_20230407_T29SNC_t155,33.618355,0.944559,1.421940,0.939755,0.020849,0.915982,0.959946
lat38.5_lon-8.0_20230407_T29SNC_t156,32.005446,0.914463,1.407172,1.176043,0.025103,0.876036,0.925675
lat38.5_lon-8.0_20230407_T29SNC_t250,32.960548,0.934033,1.700750,1.280007,0.022489,0.895200,0.958458
lat38.5_lon-98.5_20230822_T14SNH_t091,31.953992,0.924875,2.123100,1.345941,0.025252,0.881706,0.953174
lat38.5_lon-98.5_20230822_T14SNH_t095,28.862244,0.895461,2.059994,1.369001,0.036049,0.822645,0.890136
lat38.5_lon-98.5_20230822_T14SNH_t097,30.525564,0.898289,2.008550,1.433640,0.029766,0.829135,0.909906
lat38.5_lon-98.5_20230822_T14SNH_t191,35.964181,0.944267,1.057711,0.832458,0.015914,0.881291,0.965476
lat38.5_lon-98.5_20230822_T14SNH_t195,30.735108,0.930031,2.103804,1.416976,0.029057,0.901079,0.956885
lat38.5_lon-98.5_20230822_T14SNH_t246,30.713112,0.928543,1.783144,1.523411,0.029130,0.893800,0.954288
lat39.0_lon-106.0_20231006_T13SCD_t052,23.805391,0.794097,5.129463,5.867756,0.064525,0.710710,0.896851
lat39.0_lon-106.0_20231006_T13SCD_t073,28.477780,0.831394,4.521935,4.775677,0.037680,0.733119,0.854879
lat39.0_lon-106.0_20231006_T13SCD_t091,24.603313,0.643001,13.518587,8.426509,0.058862,0.524134,0.732178
lat39.0_lon-106.0_20231006_T13SCD_t093,28.267210,0.799951,5.642467,5.806784,0.038605,0.636301,0.845472
lat39.0_lon-106.0_20231006_T13SCD_t096,28.079737,0.815574,7.639651,5.548424,0.039447,0.732402,0.810773
lat39.0_lon-106.0_20231006_T13SCD_t106,22.494450,0.609117,19.463467,11.539299,0.075037,0.471397,0.696082
lat39.0_lon-106.0_20231006_T13SCD_t114,20.516271,0.689937,10.192886,6.213597,0.094229,0.626163,0.830838
lat39.5_lon-104.0_20230606_T13SED_t077,30.441407,0.853121,2.551075,1.676043,0.030056,0.734315,0.942449
lat40.0_lon116.5_20250403_T50TMK_t162,36.733990,0.888959,3.341460,2.341089,0.014565,0.665661,0.845172
lat40.0_lon116.5_20250403_T50TMK_t225,36.473892,0.928100,1.324353,0.991121,0.015007,0.874349,0.926748
lat40.0_lon116.5_20250403_T50TMK_t246,37.217711,0.919588,2.613531,1.486808,0.013776,0.785341,0.886039
lat40.0_lon116.5_20250403_T50TMK_t261,31.211611,0.843610,3.009157,1.743619,0.027505,0.755610,0.867062
lat40.0_lon116.5_20250403_T50TMK_t262,36.499079,0.895785,3.084677,1.689061,0.014964,0.708122,0.841155
lat41.0_lon-124.0_20250603_T10TDL_t042,29.560337,0.846434,1.349270,2.439819,0.033265,0.728879,0.852920
lat42.0_lon-101.0_20231006_T14TLM_t037,30.683110,0.876685,1.100804,1.142230,0.029231,0.795061,0.889050
lat42.0_lon-101.0_20231006_T14TLM_t040,31.123899,0.897645,1.632857,1.194502,0.027785,0.846409,0.945503
lat42.0_lon-101.0_20231006_T14TLM_t142,29.536773,0.825406,1.142744,1.348865,0.033355,0.706057,0.819590
lat42.0_lon115.0_20230623_T50TLM_t158,35.970695,0.927603,0.958919,0.617172,0.015902,0.819946,0.916040
lat42.0_lon13.5_20230822_T33TUG_t103,23.281916,0.621921,1.663463,2.979798,0.068534,0.362127,0.622425
lat42.0_lon13.5_20230822_T33TUG_t140,22.056201,0.645442,2.800348,3.893031,0.078921,0.465776,0.556279
lat42.0_lon13.5_20230822_T33TUG_t147,31.617859,0.898454,1.912336,1.485703,0.026249,0.854545,0.915548
lat42.0_lon13.5_20230822_T33TUG_t199,14.311445,0.385488,10.451971,11.243295,0.192499,0.153144,0.082229
lat42.0_lon13.5_20230822_T33TUG_t214,31.152753,0.832182,2.278225,2.666846,0.027693,0.673347,0.777125
lat42.0_lon13.5_20230822_T33TUG_t219,20.744220,0.559887,3.397501,4.561109,0.091789,0.197395,0.638963
lat42.0_lon13.5_20230822_T33TUG_t234,29.708890,0.836694,2.336514,1.945820,0.032701,0.777730,0.868191
lat42.5_lon-106.5_20250818_T13TCH_t083,29.726328,0.906051,1.106558,1.681417,0.032635,0.836321,0.859767
lat42.5_lon-106.5_20250818_T13TCH_t192,31.183190,0.912529,2.073718,1.280781,0.027596,0.878553,0.949816
lat42.5_lon-106.5_20250818_T13TCH_t238,30.086656,0.821026,0.726495,1.011298,0.031309,0.693060,0.835644
lat42.5_lon-106.5_20250818_T13TCH_t260,36.700264,0.943309,0.622557,0.754482,0.014621,0.829075,0.944156
lat42.7_lon0.5_20250803_T31TCH_t124,19.493524,0.578255,5.047965,5.868982,0.106004,0.377676,0.606701
lat42.7_lon0.5_20250803_T31TCH_t136,17.006891,0.337114,15.442072,11.114070,0.141142,0.117605,0.440412
lat42.7_lon0.5_20250803_T31TCH_t177,12.098598,0.092046,15.340363,21.345351,0.248353,0.012622,0.075502
lat42.7_lon0.5_20250803_T31TCH_t186,19.274749,0.457499,5.576507,5.655699,0.108708,0.328960,0.638421
lat43.5_lon104.0_20230822_T48TVP_t072,39.978659,0.958739,0.411625,0.341842,0.010025,0.793785,0.956813
lat44.0_lon-71.5_20250603_T19TCJ_t118,30.790579,0.887182,0.760627,1.532130,0.028872,0.719992,0.864223
lat45.0_lon11.0_20231008_T32TPQ_t057,33.705166,0.940400,1.752821,1.151929,0.020642,0.906827,0.944448
lat45.0_lon11.0_20231008_T32TPQ_t084,40.577030,0.963437,1.971114,1.509294,0.009357,0.897211,0.928368
lat45.5_lon40.0_20230808_T37TEL_t093,35.655302,0.956584,1.333115,1.020603,0.016491,0.895214,0.980144
lat45.5_lon40.0_20230808_T37TEL_t108,35.867903,0.956471,1.300769,1.125410,0.016092,0.881173,0.984104
lat45.5_lon40.0_20230808_T37TEL_t110,41.068034,0.975080,2.092708,1.465476,0.008843,0.914437,0.974688
lat45.5_lon40.0_20230808_T37TEL_t114,33.515142,0.942256,1.745928,1.029145,0.021098,0.904929,0.980828
lat45.5_lon40.0_20230808_T37TEL_t150,39.234581,0.965617,2.053989,1.282115,0.010921,0.918183,0.976187
lat45.5_lon40.0_20230808_T37TEL_t165,35.586483,0.965633,1.481228,0.941083,0.016622,0.928560,0.984288
lat45.5_lon40.0_20230808_T37TEL_t183,37.185017,0.970801,1.540799,1.077436,0.013828,0.922089,0.984616
lat45.5_lon40.0_20230808_T37TEL_t191,42.628448,0.980880,1.527881,1.195078,0.007389,0.920116,0.982029
lat46.0_lon-122.0_20250417_T10TES_t076,11.875480,0.350988,16.714237,19.003150,0.254816,0.165384,0.253905
lat46.0_lon-122.0_20250417_T10TES_t183,22.580321,0.640126,7.579888,8.132168,0.074299,0.314204,0.646689
lat46.0_lon-122.0_20250417_T10TES_t197,27.319324,0.741589,8.070617,6.557832,0.043056,0.535992,0.772939
lat46.0_lon-122.0_20250417_T10TES_t198,26.353610,0.756839,4.474694,7.146970,0.048119,0.515794,0.815955
lat46.0_lon-122.0_20250417_T10TES_t213,31.482845,0.864845,2.974757,3.101846,0.026660,0.741905,0.880534
lat47.0_lon-108.0_20240806_T12TYT_t059,24.944685,0.657930,2.896334,2.146223,0.056593,0.559335,0.711739
lat47.0_lon-108.0_20240806_T12TYT_t103,29.541013,0.789887,1.675283,1.306617,0.033339,0.680518,0.807505
lat47.0_lon-108.0_20240806_T12TYT_t149,33.514383,0.866053,0.665215,0.712967,0.021100,0.731544,0.839250
lat47.0_lon-108.0_20240806_T12TYT_t181,32.173413,0.825738,1.478933,1.209802,0.024622,0.664044,0.787338
lat47.0_lon-108.0_20240806_T12TYT_t201,36.021285,0.913777,0.714633,0.619479,0.015810,0.766038,0.921429
lat47.5_lon-100.5_20231008_T14TLT_t028,34.473660,0.935363,1.827002,1.089323,0.018894,0.878569,0.963331
lat47.5_lon-100.5_20231008_T14TLT_t089,28.380518,0.870362,2.266386,2.073767,0.038104,0.812100,0.898257
lat47.5_lon-100.5_20231008_T14TLT_t105,30.011877,0.861190,1.742962,1.713699,0.031580,0.781136,0.911510
lat47.5_lon-100.5_20231008_T14TLT_t111,33.238546,0.926786,1.771812,1.368401,0.021781,0.862404,0.943401
lat47.5_lon-100.5_20231008_T14TLT_t126,32.217556,0.923183,2.000698,1.671876,0.024498,0.860116,0.955800
lat47.5_lon-100.5_20231008_T14TLT_t147,32.343379,0.931939,1.729816,1.336417,0.024145,0.873324,0.951617
lat47.5_lon-100.5_20231008_T14TLT_t227,30.503199,0.872333,1.422332,1.455187,0.029843,0.809227,0.886097
lat47.5_lon24.5_20250805_T35TLN_t130,31.401506,0.905127,1.291605,1.880140,0.026911,0.800786,0.959156
lat47.5_lon24.5_20250805_T35TLN_t131,32.475356,0.894112,1.562447,3.093384,0.023781,0.742959,0.880600
lat47.5_lon24.5_20250805_T35TLN_t156,23.115979,0.697518,2.669726,4.375246,0.069856,0.518704,0.664645
lat47.5_lon24.5_20250805_T35TLN_t178,29.124904,0.832226,3.222565,3.347931,0.034975,0.701527,0.843679
lat49.0_lon13.2_20250406_T32UQV_t071,35.454981,0.913932,2.842486,2.157215,0.016875,0.839526,0.926416
lat49.0_lon13.2_20250406_T32UQV_t084,28.840157,0.863306,2.855986,2.081940,0.036140,0.836405,0.934110
lat49.0_lon13.2_20250406_T32UQV_t085,35.520194,0.912096,3.147315,2.499963,0.016749,0.833806,0.927744
lat49.0_lon13.2_20250406_T32UQV_t094,31.850976,0.867305,3.537009,2.397190,0.025554,0.788485,0.920831
lat49.0_lon34.0_20250606_T36UWV_t023,34.400495,0.954651,1.780828,0.897067,0.019054,0.902090,0.955194
lat49.0_lon34.0_20250606_T36UWV_t063,32.487158,0.927261,2.348763,1.155433,0.023749,0.874914,0.960480
lat49.0_lon34.0_20250606_T36UWV_t069,33.907376,0.944766,1.574756,1.100843,0.020167,0.893700,0.976156
lat49.0_lon66.0_20230818_T41UQQ_t023,41.803643,0.969223,0.379626,0.246617,0.008125,0.911188,0.977312
lat49.2_lon20.0_20250815_T34UDV_t022,22.183180,0.738001,1.651199,4.050643,0.077775,0.533866,0.755090
lat49.2_lon20.0_20250815_T34UDV_t034,29.597527,0.895014,1.536060,2.153298,0.033123,0.841241,0.925207
lat49.2_lon20.0_20250815_T34UDV_t056,23.734548,0.719939,2.732242,3.671312,0.065054,0.519874,0.754991
lat49.2_lon20.0_20250815_T34UDV_t090,27.012597,0.870920,1.045444,2.476591,0.044604,0.791070,0.898997
lat49.2_lon20.0_20250815_T34UDV_t137,31.499521,0.890631,2.174924,2.279653,0.026609,0.810722,0.914761
lat51.0_lon-106.5_20250408_T13UCS_t042,29.099785,0.752295,9.548901,4.722618,0.035076,0.594274,0.743985
lat51.0_lon46.0_20241013_T38UNB_t016,34.519506,0.953439,1.117629,1.020631,0.018794,0.896602,0.975065
lat51.0_lon46.0_20241013_T38UNB_t033,37.279279,0.965986,0.943672,0.743218,0.013678,0.925339,0.979690
lat51.0_lon46.0_20241013_T38UNB_t046,35.088573,0.950475,1.176601,0.808331,0.017602,0.909325,0.977518
lat51.0_lon46.0_20241013_T38UNB_t072,36.348435,0.960887,1.064261,0.745702,0.015226,0.922397,0.979700
lat51.0_lon46.0_20241013_T38UNB_t076,34.702740,0.952431,0.826150,0.704887,0.018402,0.890605,0.965234
lat51.0_lon46.0_20241013_T38UNB_t117,31.079629,0.908044,1.523499,1.292843,0.027927,0.822512,0.919724
lat51.0_lon46.0_20241013_T38UNB_t173,34.738275,0.940605,0.921298,0.756967,0.018327,0.843229,0.963452
lat51.0_lon46.0_20241013_T38UNB_t177,27.444703,0.780033,2.183436,2.761187,0.042439,0.687451,0.779719
lat51.0_lon67.0_20230613_T42UUB_t192,28.826304,0.832983,2.647355,1.745955,0.036198,0.593581,0.900509
lat51.0_lon67.0_20230613_T42UUB_t219,43.065068,0.983535,0.435221,0.247962,0.007027,0.880967,0.972342
lat51.5_lon-0.1_20230613_T30UXC_t124,38.941011,0.938122,2.386370,2.605738,0.011297,0.785664,0.886414
lat7.5_lon30.5_20241128_T35NRJ_t025,37.145680,0.962611,1.063484,0.654891,0.013890,0.913116,0.978993
lat7.5_lon30.5_20241128_T35NRJ_t027,35.487404,0.953753,0.935526,0.795183,0.016812,0.879593,0.959237
lat7.5_lon30.5_20241128_T35NRJ_t072,35.224667,0.949545,1.080473,0.802188,0.017329,0.911106,0.972780
lat7.5_lon30.5_20241128_T35NRJ_t086,36.316450,0.963638,1.187817,1.359708,0.015282,0.937236,0.976316
lat7.5_lon30.5_20241128_T35NRJ_t099,37.677746,0.957815,0.792947,0.789803,0.013065,0.879326,0.979713
lat7.5_lon30.5_20241128_T35NRJ_t105,32.886645,0.955847,1.074813,0.909626,0.022681,0.911143,0.950800
lat7.5_lon30.5_20241128_T35NRJ_t133,34.444394,0.947480,1.595062,1.037043,0.018957,0.884451,0.968080
lat7.5_lon30.5_20241128_T35NRJ_t150,37.920739,0.968006,0.884639,0.723038,0.012705,0.922731,0.981109
lat7.5_lon30.5_20241128_T35NRJ_t183,38.894655,0.962992,0.837422,0.621082,0.011357,0.892473,0.971006
lat7.5_lon30.5_20241128_T35NRJ_t184,34.972998,0.932965,1.048878,1.146219,0.017838,0.848635,0.970487
lat9.5_lon7.5_20241128_T32PLR_t054,34.713296,0.927473,1.159034,0.897256,0.018380,0.879629,0.937393
lat9.5_lon7.5_20241128_T32PLR_t092,34.347775,0.940883,0.977401,0.736790,0.019170,0.911564,0.952120
lat9.5_lon7.5_20241128_T32PLR_t136,29.221083,0.821089,1.495067,1.474526,0.034590,0.758496,0.893031
lat9.5_lon7.5_20241128_T32PLR_t137,25.871828,0.740606,1.962075,2.329911,0.050864,0.652809,0.706286
MEAN,32.150687,0.863998,1.996782,1.957721,0.031185,0.775672,0.878525
