scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC
lat33.0_lon-115.5_20260130_T11SPS_t245,27.162640,0.550845,5.745728,3.543380,0.043840,0.255408,0.758823
lat33.0_lon-4.5_20231025_T30SUB_t091,25.645417,0.566404,1.528838,2.287575,0.052207,0.282544,0.864849
lat33.0_lon-4.5_20231025_T30SUB_t095,25.861281,0.545641,0.870102,1.816034,0.050926,0.292275,0.825435
lat33.0_lon-4.5_20231025_T30SUB_t101,26.628367,0.485146,0.615590,1.620231,0.046621,0.175671,0.782475
lat33.0_lon-4.5_20231025_T30SUB_t148,28.306479,0.634169,0.992985,1.169246,0.038431,0.297533,0.800115
lat33.0_lon-4.5_20231025_T30SUB_t176,27.354481,0.614655,1.868080,1.614351,0.042882,0.285919,0.847194
lat33.0_lon-4.5_20231025_T30SUB_t198,24.570338,0.563363,3.262030,2.395273,0.059086,0.340790,0.889000
lat33.0_lon54.0_20240622_T39SYS_t099,31.166585,0.790264,0.381135,0.721512,0.027648,0.435973,0.928497
lat33.0_lon54.0_20240622_T39SYS_t115,31.828586,0.813763,0.361848,0.813704,0.025620,0.416146,0.948636
lat34.5_lon-118.5_20250801_T11SLU_t046,32.274068,0.746324,0.987397,0.865304,0.024339,0.290987,0.824108
lat34.5_lon-118.5_20250801_T11SLU_t066,30.511676,0.704156,1.245034,1.011004,0.029814,0.349175,0.834785
lat34.5_lon-118.5_20250801_T11SLU_t101,25.860066,0.503020,3.160632,2.711030,0.050933,0.202345,0.712378
lat34.5_lon-118.5_20250801_T11SLU_t106,27.787592,0.625319,1.990171,1.965426,0.040796,0.307266,0.800325
lat34.5_lon-118.5_20250801_T11SLU_t107,29.967375,0.657123,1.410953,1.354966,0.031742,0.270908,0.822210
lat34.5_lon-118.5_20250801_T11SLU_t156,30.760633,0.725102,3.287980,2.568869,0.028971,0.249514,0.783601
lat34.5_lon-118.5_20250801_T11SLU_t162,32.979954,0.767665,2.454307,1.981421,0.022439,0.244549,0.766761
lat34.5_lon-118.5_20250801_T11SLU_t174,32.706898,0.771177,3.965072,2.786939,0.023156,0.294121,0.766945
lat34.5_lon-118.5_20250801_T11SLU_t182,28.821490,0.611208,2.034099,1.836121,0.036218,0.242787,0.835176
lat34.5_lon-118.5_20250801_T11SLU_t215,25.683401,0.541333,4.112533,3.016475,0.051979,0.295161,0.833770
lat34.5_lon-118.5_20250801_T11SLU_t217,26.277719,0.539440,3.248574,2.726220,0.048542,0.244452,0.803600
lat34.5_lon-118.5_20250801_T11SLU_t237,30.545534,0.667252,3.698098,2.962588,0.029698,0.227620,0.784912
lat34.5_lon-118.5_20250801_T11SLU_t243,29.478025,0.609732,3.449084,2.708966,0.033581,0.239747,0.710621
lat34.5_lon-118.5_20250801_T11SLU_t252,35.543106,0.839910,4.028544,2.969074,0.016705,0.266186,0.703666
lat34.5_lon52.5_20260130_T39SXU_t092,27.242254,0.707211,0.489928,1.337980,0.043440,0.421767,0.872611
lat34.5_lon52.5_20260130_T39SXU_t095,30.217030,0.646400,0.599810,1.095120,0.030842,0.283430,0.788399
lat34.5_lon52.5_20260130_T39SXU_t103,27.177743,0.573634,1.135632,2.504646,0.043764,0.265082,0.713282
lat35.5_lon-98.0_20240821_T14SNE_t040,25.441963,0.595442,3.682122,2.349862,0.053444,0.331012,0.760444
lat35.5_lon-98.0_20240821_T14SNE_t153,21.697892,0.486044,5.889541,3.759423,0.082244,0.324679,0.756412
lat35.7_lon51.4_20250602_T39SWV_t009,28.525364,0.632030,3.827729,2.392204,0.037474,0.287559,0.817210
lat35.7_lon51.4_20250602_T39SWV_t014,27.681305,0.582480,2.904500,1.857210,0.041299,0.284562,0.824112
lat35.7_lon51.4_20250602_T39SWV_t027,36.453954,0.869388,2.394936,1.681257,0.015042,0.349925,0.854542
lat35.7_lon51.4_20250602_T39SWV_t105,32.388284,0.792655,2.437204,2.468180,0.024021,0.252168,0.775264
lat36.0_lon71.0_20231005_T42SXE_t115,25.445697,0.600804,6.907014,6.087031,0.053421,0.345751,0.822370
lat36.1_lon-112.11_20230623_T12SUF_t144,30.872049,0.733664,1.123794,1.213242,0.028602,0.387888,0.814646
lat36.1_lon-112.11_20230623_T12SUF_t161,30.593442,0.728104,1.208469,1.301303,0.029534,0.396946,0.834458
lat36.1_lon-112.11_20230623_T12SUF_t183,31.125847,0.674327,1.953515,1.509803,0.027778,0.181120,0.592950
lat36.1_lon-112.11_20230623_T12SUF_t195,32.625559,0.731835,1.192413,1.218517,0.023373,0.274844,0.771701
lat36.1_lon-112.11_20230623_T12SUF_t200,30.540856,0.689522,2.238441,1.611997,0.029714,0.256388,0.804369
lat36.5_lon-119.5_20250601_T11SKA_t150,30.156194,0.779529,3.376120,2.233975,0.031059,0.358930,0.857523
lat36.5_lon-119.5_20250601_T11SKA_t156,24.494042,0.592009,6.714154,3.498848,0.059607,0.374665,0.797939
lat36.5_lon-119.5_20250601_T11SKA_t166,27.933105,0.738143,3.512587,2.065438,0.040119,0.386133,0.907964
lat36.5_lon-119.5_20250601_T11SKA_t183,27.640095,0.703141,4.291964,2.227776,0.041495,0.451566,0.868989
lat36.5_lon-119.5_20250601_T11SKA_t185,26.711192,0.719204,3.958740,2.935409,0.046179,0.398395,0.890603
lat37.0_lon-118.5_20250619_T11SLA_t083,30.640689,0.710614,5.258122,3.524944,0.029374,0.297564,0.781551
lat37.0_lon-118.5_20250619_T11SLA_t104,30.814097,0.726856,1.294637,1.044137,0.028794,0.394049,0.846858
lat37.0_lon-118.5_20250619_T11SLA_t151,29.448475,0.638925,3.618055,2.569286,0.033696,0.258109,0.750444
lat37.0_lon-6.3_20240821_T29SQB_t113,26.964041,0.502200,3.539340,2.394404,0.044854,0.171054,0.594130
lat37.0_lon-6.3_20240821_T29SQB_t130,26.720850,0.561063,2.697226,2.378938,0.046127,0.246814,0.827895
lat37.0_lon-6.3_20240821_T29SQB_t138,23.211232,0.495089,5.193302,2.908865,0.069094,0.323157,0.699570
lat37.0_lon-6.3_20240821_T29SQB_t150,26.826622,0.614181,2.069971,1.633685,0.045569,0.335994,0.789446
lat37.0_lon-6.3_20240821_T29SQB_t152,26.622785,0.567064,2.252861,1.598062,0.046651,0.281193,0.749310
lat37.0_lon-6.3_20240821_T29SQB_t195,27.314508,0.589773,2.077312,1.753933,0.043080,0.333060,0.800467
lat37.0_lon-6.3_20240821_T29SQB_t219,26.172507,0.581698,3.083705,2.283285,0.049133,0.301078,0.882163
lat37.0_lon-6.3_20240821_T29SQB_t221,26.395726,0.570521,2.922555,2.120906,0.047887,0.281458,0.848772
lat37.0_lon-6.3_20240821_T29SQB_t239,23.488534,0.511560,3.973939,2.886543,0.066923,0.313833,0.815370
lat37.5_lon-120.0_20250619_T10SGG_t036,29.825226,0.670920,1.410093,1.318830,0.032266,0.279568,0.785074
lat38.5_lon-8.0_20230407_T29SNC_t058,28.465306,0.653439,2.459679,2.099500,0.037734,0.296092,0.771170
lat38.5_lon-8.0_20230407_T29SNC_t105,31.932539,0.770944,2.454521,2.040140,0.025315,0.354518,0.813206
lat38.5_lon-8.0_20230407_T29SNC_t154,25.926707,0.592380,3.064327,2.328782,0.050543,0.329688,0.801834
lat38.5_lon-8.0_20230407_T29SNC_t155,25.981134,0.575975,3.274999,2.379416,0.050228,0.292651,0.739189
lat38.5_lon-8.0_20230407_T29SNC_t156,27.122612,0.562959,3.158795,2.211273,0.044042,0.275140,0.748709
lat38.5_lon-8.0_20230407_T29SNC_t250,24.978051,0.543100,5.260083,3.375269,0.056376,0.293794,0.736817
lat38.5_lon-98.5_20230822_T14SNH_t091,24.170544,0.623374,6.036084,3.375596,0.061869,0.404925,0.788730
lat38.5_lon-98.5_20230822_T14SNH_t095,25.332734,0.655481,3.877850,1.897419,0.054121,0.411500,0.829453
lat38.5_lon-98.5_20230822_T14SNH_t097,26.175615,0.649495,4.221017,2.495677,0.049116,0.372639,0.793092
lat38.5_lon-98.5_20230822_T14SNH_t191,28.462716,0.722472,2.246242,1.886930,0.037745,0.339759,0.848229
lat38.5_lon-98.5_20230822_T14SNH_t195,22.950677,0.546587,6.327659,3.453051,0.071198,0.339272,0.770035
lat38.5_lon-98.5_20230822_T14SNH_t246,23.541391,0.577515,4.690181,3.563925,0.066517,0.320738,0.781689
lat39.0_lon-106.0_20231006_T13SCD_t052,23.144039,0.608023,4.960420,8.104922,0.069630,0.377205,0.799649
lat39.0_lon-106.0_20231006_T13SCD_t073,27.125783,0.634935,6.235160,6.024385,0.044026,0.317042,0.777182
lat39.0_lon-106.0_20231006_T13SCD_t091,28.836184,0.669398,6.030587,5.371227,0.036157,0.377403,0.837450
lat39.0_lon-106.0_20231006_T13SCD_t093,29.069555,0.742452,4.023779,6.090649,0.035198,0.352017,0.811052
lat39.0_lon-106.0_20231006_T13SCD_t096,28.752567,0.661508,7.085093,4.767310,0.036507,0.387000,0.816138
lat39.0_lon-106.0_20231006_T13SCD_t106,31.864654,0.752054,6.172682,4.989556,0.025513,0.365448,0.856999
lat39.0_lon-106.0_20231006_T13SCD_t114,21.715528,0.507866,4.792022,6.296661,0.082077,0.299700,0.818997
lat39.5_lon-104.0_20230606_T13SED_t077,26.483073,0.593160,4.388197,2.629979,0.047407,0.211103,0.846649
lat40.0_lon116.5_20250403_T50TMK_t162,38.896786,0.905722,2.188297,1.658277,0.011354,0.236873,0.849704
lat40.0_lon116.5_20250403_T50TMK_t225,31.347971,0.674613,2.423205,1.767714,0.027077,0.205709,0.643666
lat40.0_lon116.5_20250403_T50TMK_t246,35.415938,0.827730,2.534556,1.654549,0.016951,0.263727,0.717379
lat40.0_lon116.5_20250403_T50TMK_t261,30.550913,0.668283,2.279600,1.640701,0.029679,0.261999,0.724391
lat40.0_lon116.5_20250403_T50TMK_t262,36.208164,0.849853,2.312501,1.626845,0.015474,0.273136,0.742423
lat41.0_lon-124.0_20250603_T10TDL_t042,28.662583,0.652312,4.020759,5.178359,0.036887,0.245698,0.695820
lat42.0_lon-101.0_20231006_T14TLM_t037,28.852440,0.671524,1.507982,1.473706,0.036089,0.300616,0.748628
lat42.0_lon-101.0_20231006_T14TLM_t040,25.996322,0.629586,2.449636,2.108826,0.050140,0.359499,0.796135
lat42.0_lon-101.0_20231006_T14TLM_t142,30.045513,0.729099,1.424146,1.424182,0.031458,0.358157,0.764821
lat42.0_lon115.0_20230623_T50TLM_t158,31.035974,0.751225,1.872627,1.122775,0.028067,0.264284,0.712300
lat42.0_lon13.5_20230822_T33TUG_t103,29.267689,0.668153,2.108211,2.764910,0.034405,0.238115,0.730446
lat42.0_lon13.5_20230822_T33TUG_t140,29.413206,0.672314,3.092240,2.766797,0.033833,0.316977,0.824458
lat42.0_lon13.5_20230822_T33TUG_t147,27.235306,0.565126,4.337688,2.752262,0.043475,0.251503,0.756587
lat42.0_lon13.5_20230822_T33TUG_t199,31.996316,0.768281,1.915735,2.574764,0.025130,0.271422,0.755744
lat42.0_lon13.5_20230822_T33TUG_t214,33.038890,0.753484,3.901752,3.251406,0.022287,0.215942,0.722355
lat42.0_lon13.5_20230822_T33TUG_t219,29.022484,0.728155,1.632657,3.010515,0.035390,0.352966,0.887633
lat42.0_lon13.5_20230822_T33TUG_t234,27.375702,0.556970,4.952269,3.005793,0.042777,0.250974,0.720411
lat42.5_lon-106.5_20250818_T13TCH_t083,29.929541,0.732564,1.570986,1.258972,0.031880,0.320986,0.859434
lat42.5_lon-106.5_20250818_T13TCH_t192,25.502444,0.575263,4.519090,2.445004,0.053074,0.346495,0.797933
lat42.5_lon-106.5_20250818_T13TCH_t238,30.382810,0.693275,0.981651,1.081266,0.030259,0.301026,0.786738
lat42.5_lon-106.5_20250818_T13TCH_t260,32.252926,0.805849,0.907428,1.290275,0.024398,0.317324,0.834217
lat42.7_lon0.5_20250803_T31TCH_t124,29.134266,0.703349,2.806725,2.512602,0.034937,0.381304,0.884762
lat42.7_lon0.5_20250803_T31TCH_t136,31.233362,0.744490,3.438533,2.790496,0.027437,0.341123,0.854890
lat42.7_lon0.5_20250803_T31TCH_t177,27.167633,0.635532,3.189998,3.179624,0.043815,0.362141,0.844284
lat42.7_lon0.5_20250803_T31TCH_t186,24.057246,0.551746,3.915216,3.258262,0.062681,0.353444,0.815939
lat43.5_lon104.0_20230822_T48TVP_t072,36.524488,0.881969,0.433837,0.495239,0.014920,0.304159,0.913500
lat44.0_lon-71.5_20250603_T19TCJ_t118,30.128965,0.728606,1.342310,2.112012,0.031157,0.261052,0.728287
lat45.0_lon11.0_20231008_T32TPQ_t057,25.622984,0.537585,4.580014,2.663202,0.052342,0.250370,0.653674
lat45.0_lon11.0_20231008_T32TPQ_t084,34.651138,0.800724,5.150659,2.773785,0.018512,0.252824,0.658713
lat45.5_lon40.0_20230808_T37TEL_t093,25.769496,0.703200,3.860819,2.862392,0.051467,0.401787,0.825222
lat45.5_lon40.0_20230808_T37TEL_t108,26.676454,0.718282,4.010956,2.805297,0.046364,0.408857,0.897355
lat45.5_lon40.0_20230808_T37TEL_t110,31.359310,0.775075,5.842341,3.759166,0.027042,0.353784,0.798326
lat45.5_lon40.0_20230808_T37TEL_t114,24.120118,0.606668,5.250304,2.791861,0.062229,0.410087,0.851049
lat45.5_lon40.0_20230808_T37TEL_t150,29.924381,0.732830,5.179560,3.208945,0.031899,0.345669,0.815314
lat45.5_lon40.0_20230808_T37TEL_t165,24.511153,0.615896,5.536942,3.316762,0.059490,0.386915,0.819848
lat45.5_lon40.0_20230808_T37TEL_t183,26.606615,0.692332,5.641963,3.483735,0.046738,0.414493,0.840691
lat45.5_lon40.0_20230808_T37TEL_t191,32.562868,0.810471,5.108648,3.735525,0.023543,0.365918,0.833923
lat46.0_lon-122.0_20250417_T10TES_t076,28.732224,0.709580,4.193954,5.940491,0.036592,0.325614,0.777482
lat46.0_lon-122.0_20250417_T10TES_t183,32.692253,0.815070,3.091224,7.427845,0.023195,0.268681,0.767891
lat46.0_lon-122.0_20250417_T10TES_t197,30.346520,0.754738,7.008784,7.725353,0.030386,0.311769,0.814130
lat46.0_lon-122.0_20250417_T10TES_t198,27.916412,0.732456,5.480324,8.066727,0.040196,0.305144,0.835421
lat46.0_lon-122.0_20250417_T10TES_t213,30.197985,0.705710,5.513235,4.599357,0.030910,0.286306,0.796546
lat47.0_lon-108.0_20240806_T12TYT_t059,25.314150,0.494884,2.956266,2.294921,0.054237,0.196099,0.670121
lat47.0_lon-108.0_20240806_T12TYT_t103,27.504940,0.570114,2.356135,1.704255,0.042146,0.218593,0.725664
lat47.0_lon-108.0_20240806_T12TYT_t149,30.552068,0.667327,1.264794,0.999470,0.029675,0.218130,0.689428
lat47.0_lon-108.0_20240806_T12TYT_t181,29.426914,0.656749,2.184314,1.505347,0.033780,0.228682,0.710973
lat47.0_lon-108.0_20240806_T12TYT_t201,31.867823,0.758095,1.176022,1.003733,0.025504,0.230688,0.803996
lat47.5_lon-100.5_20231008_T14TLT_t028,26.125994,0.634573,4.842447,2.673404,0.049397,0.289233,0.784600
lat47.5_lon-100.5_20231008_T14TLT_t089,25.196236,0.577433,5.385017,2.813952,0.054978,0.341606,0.803826
lat47.5_lon-100.5_20231008_T14TLT_t105,27.186368,0.601076,3.466907,2.536376,0.043720,0.309608,0.798454
lat47.5_lon-100.5_20231008_T14TLT_t111,26.135001,0.639886,3.876614,2.652064,0.049346,0.329217,0.754409
lat47.5_lon-100.5_20231008_T14TLT_t126,26.380469,0.647028,5.604496,3.315787,0.047971,0.329720,0.819138
lat47.5_lon-100.5_20231008_T14TLT_t147,25.936923,0.635206,5.032816,2.530442,0.050484,0.361218,0.827066
lat47.5_lon-100.5_20231008_T14TLT_t227,27.459914,0.569324,3.061488,2.293015,0.042365,0.230325,0.689710
lat47.5_lon24.5_20250805_T35TLN_t130,28.639424,0.706905,2.156982,3.105480,0.036985,0.323697,0.890046
lat47.5_lon24.5_20250805_T35TLN_t131,33.280545,0.808786,2.444199,3.556739,0.021676,0.299509,0.815048
lat47.5_lon24.5_20250805_T35TLN_t156,30.298905,0.715796,2.413764,3.191611,0.030553,0.284587,0.761670
lat47.5_lon24.5_20250805_T35TLN_t178,32.877870,0.781848,2.501208,3.296593,0.022704,0.315194,0.791095
lat49.0_lon13.2_20250406_T32UQV_t071,31.311124,0.718757,5.915316,3.857728,0.027192,0.306691,0.742618
lat49.0_lon13.2_20250406_T32UQV_t084,24.173182,0.473356,6.029633,3.856271,0.061850,0.278035,0.746183
lat49.0_lon13.2_20250406_T32UQV_t085,31.804506,0.737226,5.918117,4.382191,0.025691,0.351256,0.760259
lat49.0_lon13.2_20250406_T32UQV_t094,28.558970,0.623062,6.298447,3.853322,0.037329,0.273281,0.793392
lat49.0_lon34.0_20250606_T36UWV_t023,25.994837,0.655547,5.367509,2.361908,0.050149,0.371290,0.784572
lat49.0_lon34.0_20250606_T36UWV_t063,25.139358,0.581035,5.584052,2.532185,0.055339,0.309994,0.816565
lat49.0_lon34.0_20250606_T36UWV_t069,25.883131,0.654458,4.203928,2.591833,0.050798,0.355826,0.889414
lat49.0_lon66.0_20230818_T41UQQ_t023,34.633367,0.830264,0.570853,0.555679,0.018549,0.368353,0.883699
lat49.2_lon20.0_20250815_T34UDV_t022,26.437874,0.669828,1.677644,3.592985,0.047655,0.305106,0.718567
lat49.2_lon20.0_20250815_T34UDV_t034,25.980127,0.590835,2.920505,3.551461,0.050234,0.286731,0.760366
lat49.2_lon20.0_20250815_T34UDV_t056,28.126218,0.662064,2.052851,3.383802,0.039236,0.256702,0.742888
lat49.2_lon20.0_20250815_T34UDV_t090,26.341432,0.621003,2.194384,3.499314,0.048187,0.285563,0.786779
lat49.2_lon20.0_20250815_T34UDV_t137,29.194654,0.670515,4.547150,3.268132,0.034695,0.325533,0.831793
lat51.0_lon-106.5_20250408_T13UCS_t042,30.795081,0.709928,4.803204,3.459462,0.028857,0.330004,0.758607
lat51.0_lon46.0_20241013_T38UNB_t016,27.159055,0.673760,4.283730,2.404618,0.043858,0.363490,0.855087
lat51.0_lon46.0_20241013_T38UNB_t033,28.692060,0.724309,3.369915,1.969969,0.036762,0.414669,0.855626
lat51.0_lon46.0_20241013_T38UNB_t046,27.520582,0.670800,3.271128,1.941966,0.042070,0.374711,0.871868
lat51.0_lon46.0_20241013_T38UNB_t072,28.119995,0.687046,2.868256,1.895389,0.039265,0.384178,0.864997
lat51.0_lon46.0_20241013_T38UNB_t076,29.663678,0.741228,2.338583,1.313670,0.032871,0.404887,0.881559
lat51.0_lon46.0_20241013_T38UNB_t117,27.770397,0.685077,3.178035,1.869154,0.040877,0.326373,0.798036
lat51.0_lon46.0_20241013_T38UNB_t173,28.098638,0.754753,2.161288,1.589043,0.039361,0.375263,0.834780
lat51.0_lon46.0_20241013_T38UNB_t177,26.531465,0.548628,4.347230,3.364422,0.047144,0.232467,0.676184
lat51.0_lon67.0_20230613_T42UUB_t192,29.470159,0.785459,1.949316,1.463901,0.033612,0.460265,0.887051
lat51.0_lon67.0_20230613_T42UUB_t219,35.248301,0.905910,0.849246,0.555594,0.017282,0.411633,0.873125
lat51.5_lon-0.1_20230613_T30UXC_t124,36.163924,0.859742,3.679386,3.225471,0.015553,0.281629,0.750443
lat7.5_lon30.5_20241128_T35NRJ_t025,27.081421,0.705305,2.352642,1.897677,0.044252,0.280365,0.823877
lat7.5_lon30.5_20241128_T35NRJ_t027,28.707193,0.777995,1.898624,1.658725,0.036698,0.377123,0.789529
lat7.5_lon30.5_20241128_T35NRJ_t072,26.669038,0.606695,2.496598,2.010682,0.046403,0.301814,0.820213
lat7.5_lon30.5_20241128_T35NRJ_t086,25.806796,0.604902,3.053406,4.314513,0.051246,0.339331,0.804420
lat7.5_lon30.5_20241128_T35NRJ_t099,30.772761,0.787019,1.131189,1.496217,0.028931,0.391674,0.932443
lat7.5_lon30.5_20241128_T35NRJ_t105,26.798432,0.659107,2.296495,1.945822,0.045717,0.322399,0.790537
lat7.5_lon30.5_20241128_T35NRJ_t133,26.260231,0.671233,2.429047,2.313357,0.048639,0.386751,0.835681
lat7.5_lon30.5_20241128_T35NRJ_t150,27.873926,0.686571,2.096729,2.023672,0.040393,0.354034,0.860503
lat7.5_lon30.5_20241128_T35NRJ_t183,31.373667,0.774847,1.630196,1.405963,0.026997,0.362862,0.852062
lat7.5_lon30.5_20241128_T35NRJ_t184,27.991239,0.707544,2.036278,2.710174,0.039851,0.379751,0.871250
lat9.5_lon7.5_20241128_T32PLR_t054,28.356867,0.609502,2.886052,1.972822,0.038208,0.251960,0.708778
lat9.5_lon7.5_20241128_T32PLR_t092,26.465376,0.544359,2.788622,1.854134,0.047504,0.252433,0.699592
lat9.5_lon7.5_20241128_T32PLR_t136,27.288396,0.562404,2.934898,2.194134,0.043210,0.250799,0.812730
lat9.5_lon7.5_20241128_T32PLR_t137,27.220942,0.555632,3.530452,2.440828,0.043546,0.236178,0.672449
MEAN,28.693131,0.665159,2.697650,2.286464,0.039043,0.304327,0.790882
